scheduler, buf_size, wl_idx, time_millis, solver_res
leaf,30, 0, 51992, SAT
leaf,30, 1, 57920, SAT
leaf,30, 2, 94021, SAT
leaf,30, 3, 62752, SAT
leaf,30, 4, 52815, SAT
leaf,30, 5, 48884, SAT
leaf,30, 6, 51846, SAT
leaf,30, 7, 56836, SAT
leaf,30, 8, 51412, SAT
leaf,30, 9, 54942, SAT
leaf,30, 10, 54613, SAT
leaf,30, 11, 29521, SAT
leaf,30, 12, 23530, SAT
leaf,30, 13, 67603, SAT
leaf,30, 14, 53273, SAT
leaf,30, 15, 39827, SAT
leaf,30, 16, 44435, SAT
leaf,30, 17, 45142, SAT
leaf,30, 18, 39057, SAT
leaf,30, 19, 61832, SAT
leaf,30, 20, 54569, SAT
leaf,30, 21, 49203, SAT
leaf,30, 22, 49150, SAT
leaf,30, 23, 39772, SAT
leaf,30, 24, 41620, SAT
leaf,30, 25, 56389, SAT
leaf,30, 26, 46479, SAT
leaf,30, 27, 56272, SAT
leaf,30, 28, 65207, SAT
leaf,30, 29, 30402, SAT
leaf,30, 30, 17286, SAT
leaf,30, 31, 24404, SAT
leaf,30, 32, 24466, SAT
leaf,30, 33, 28398, SAT
leaf,30, 34, 23846, SAT
leaf,30, 35, 11177, SAT
leaf,30, 36, 41941, SAT
leaf,30, 37, 32105, SAT
leaf,30, 38, 33301, SAT
leaf,30, 39, 38447, SAT
leaf,30, 40, 36998, SAT
leaf,30, 41, 36848, SAT
leaf,30, 42, 28079, SAT
leaf,30, 43, 26951, SAT
leaf,30, 44, 27551, SAT
leaf,30, 45, 29527, SAT
leaf,30, 46, 59907, SAT
leaf,30, 47, 52441, SAT
leaf,30, 48, 73971, SAT
