scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 40, 0, 4731, SAT
fq, 40, 1, 2662, SAT
fq, 40, 2, 4073, SAT
fq, 40, 3, 4479, SAT
fq, 40, 4, 3207, SAT
fq, 40, 5, 5165, SAT
fq, 40, 6, 5485, SAT
fq, 40, 7, 5746, SAT
fq, 40, 8, 3708, SAT
fq, 40, 9, 5570, SAT
fq, 40, 10, 3780, SAT
fq, 40, 11, 4248, SAT
fq, 40, 12, 3553, SAT
fq, 40, 13, 3576, SAT
fq, 40, 14, 3201, SAT
fq, 40, 15, 3438, SAT
fq, 40, 16, 2988, SAT
fq, 40, 17, 4824, SAT
fq, 40, 18, 4669, SAT
fq, 40, 19, 3728, SAT
fq, 40, 20, 6904, SAT
fq, 40, 21, 6803, SAT
fq, 40, 22, 3965, SAT
fq, 40, 23, 6679, SAT
fq, 40, 24, 2774, SAT
fq, 40, 25, 5995, SAT
fq, 40, 26, 3155, SAT
fq, 40, 27, 5244, SAT
fq, 40, 28, 3987, SAT
fq, 40, 29, 3606, SAT
fq, 40, 30, 2586, SAT
fq, 40, 31, 5810, SAT
fq, 40, 32, 2726, SAT
fq, 40, 33, 3023, SAT
fq, 40, 34, 2725, SAT
fq, 40, 35, 4792, SAT
fq, 40, 36, 4277, SAT
fq, 40, 37, 5537, SAT
fq, 40, 38, 5991, SAT
fq, 40, 39, 3762, SAT
fq, 40, 40, 3655, SAT
fq, 40, 41, 2822, SAT
fq, 40, 42, 4943, SAT
fq, 40, 43, 3304, SAT
fq, 40, 44, 5225, SAT
fq, 40, 45, 3036, SAT
fq, 40, 46, 5144, SAT
fq, 40, 47, 2742, SAT
fq, 40, 48, 7011, SAT
fq, 40, 49, 2905, SAT
fq, 40, 50, 5440, SAT
fq, 40, 51, 3086, SAT
fq, 40, 52, 4744, SAT
fq, 40, 53, 7757, SAT
fq, 40, 54, 5721, SAT
fq, 40, 55, 6732, SAT
fq, 40, 56, 4459, SAT
fq, 40, 57, 7761, SAT
fq, 40, 58, 3846, SAT
fq, 40, 59, 6056, SAT
fq, 40, 60, 4916, SAT
fq, 40, 61, 3128, SAT
fq, 40, 62, 2632, SAT
fq, 40, 63, 4567, SAT
fq, 40, 64, 5649, SAT
fq, 40, 65, 4809, SAT
fq, 40, 66, 3231, SAT
fq, 40, 67, 4475, SAT
fq, 40, 68, 3758, SAT
fq, 40, 69, 3683, SAT
fq, 40, 70, 4725, SAT
fq, 40, 71, 6995, SAT
fq, 40, 72, 6278, SAT
fq, 40, 73, 6995, SAT
fq, 40, 74, 4310, SAT
fq, 40, 75, 5175, SAT
fq, 40, 76, 4447, SAT
fq, 40, 77, 3371, SAT
fq, 40, 78, 2792, SAT
fq, 40, 79, 6414, SAT
fq, 40, 80, 5482, SAT
fq, 40, 81, 3894, SAT
fq, 40, 82, 4847, SAT
fq, 40, 83, 4904, SAT
fq, 40, 84, 3985, SAT
fq, 40, 85, 3317, SAT
fq, 40, 86, 2781, SAT
fq, 40, 87, 4816, SAT
fq, 40, 88, 5422, SAT
fq, 40, 89, 3035, SAT
fq, 40, 90, 5116, SAT
fq, 40, 91, 2924, SAT
fq, 40, 92, 6115, SAT
fq, 40, 93, 7087, SAT
fq, 40, 94, 4127, SAT
fq, 40, 95, 3666, SAT
fq, 40, 96, 4011, SAT
fq, 40, 97, 4254, SAT
fq, 40, 98, 5417, SAT
fq, 40, 99, 4955, SAT
fq, 40, 100, 8148, SAT
fq, 40, 101, 6057, SAT
fq, 40, 102, 4963, SAT
fq, 40, 103, 4709, SAT
fq, 40, 104, 7192, SAT
fq, 40, 105, 4842, SAT
fq, 40, 106, 7662, SAT
fq, 40, 107, 6285, SAT
fq, 40, 108, 3571, SAT
fq, 40, 109, 4423, SAT
fq, 40, 110, 5248, SAT
fq, 40, 111, 6186, SAT
fq, 40, 112, 4858, SAT
fq, 40, 113, 6773, SAT
fq, 40, 114, 5369, SAT
fq, 40, 115, 7298, SAT
fq, 40, 116, 4865, SAT
fq, 40, 117, 4899, SAT
fq, 40, 118, 5478, SAT
fq, 40, 119, 5082, SAT
fq, 40, 120, 4708, SAT
fq, 40, 121, 4131, SAT
fq, 40, 122, 3925, SAT
fq, 40, 123, 3179, SAT
fq, 40, 124, 3057, SAT
fq, 40, 125, 4360, SAT
fq, 40, 126, 4749, SAT
fq, 40, 127, 4227, SAT
fq, 40, 128, 3105, SAT
fq, 40, 129, 6355, SAT
fq, 40, 130, 3359, SAT
fq, 40, 131, 2561, SAT
fq, 40, 132, 2776, SAT
fq, 40, 133, 4490, SAT
fq, 40, 134, 3198, SAT
fq, 40, 135, 4953, SAT
fq, 40, 136, 2673, SAT
fq, 40, 137, 2670, SAT
fq, 40, 138, 3197, SAT
fq, 40, 139, 2761, SAT
fq, 40, 140, 3370, SAT
fq, 40, 141, 4469, SAT
fq, 40, 142, 7875, SAT
fq, 40, 143, 7041, SAT
fq, 40, 144, 8197, SAT
fq, 40, 145, 6043, SAT
fq, 40, 146, 6256, SAT
fq, 40, 147, 5664, SAT
fq, 40, 148, 6277, SAT
fq, 40, 149, 7284, SAT
fq, 40, 150, 3164, SAT
fq, 40, 151, 6765, SAT
fq, 40, 152, 9061, SAT
fq, 40, 153, 10730, SAT
fq, 40, 154, 7933, SAT
fq, 40, 155, 6508, SAT
fq, 40, 156, 5394, SAT
fq, 40, 157, 6033, SAT
fq, 40, 158, 2904, SAT
fq, 40, 159, 5095, SAT
fq, 40, 160, 4393, SAT
fq, 40, 161, 6364, SAT
fq, 40, 162, 4607, SAT
fq, 40, 163, 4629, SAT
fq, 40, 164, 6203, SAT
fq, 40, 165, 7140, SAT
fq, 40, 166, 2969, SAT
fq, 40, 167, 4339, SAT
fq, 40, 168, 8696, SAT
fq, 40, 169, 5586, SAT
fq, 40, 170, 6529, SAT
fq, 40, 171, 3276, SAT
fq, 40, 172, 4743, SAT
fq, 40, 173, 5235, SAT
fq, 40, 174, 4305, SAT
fq, 40, 175, 2590, SAT
fq, 40, 176, 5101, SAT
fq, 40, 177, 3342, SAT
fq, 40, 178, 2840, SAT
fq, 40, 179, 2955, SAT
fq, 40, 180, 4004, SAT
fq, 40, 181, 3607, SAT
fq, 40, 182, 3252, SAT
fq, 40, 183, 5242, SAT
fq, 40, 184, 4827, SAT
fq, 40, 185, 6212, SAT
fq, 40, 186, 6409, SAT
fq, 40, 187, 3158, SAT
fq, 40, 188, 3832, SAT
fq, 40, 189, 7650, SAT
fq, 40, 190, 5435, SAT
fq, 40, 191, 3710, SAT
fq, 40, 192, 3538, SAT
fq, 40, 193, 3245, SAT
fq, 40, 194, 5352, SAT
fq, 40, 195, 3397, SAT
fq, 40, 196, 7779, SAT
fq, 40, 197, 3538, SAT
fq, 40, 198, 4830, SAT
fq, 40, 199, 5544, SAT
fq, 40, 200, 4532, SAT
fq, 40, 201, 6556, SAT
fq, 40, 202, 4577, SAT
fq, 40, 203, 3734, SAT
fq, 40, 204, 4522, SAT
fq, 40, 205, 3007, SAT
fq, 40, 206, 5605, SAT
fq, 40, 207, 4734, SAT
fq, 40, 208, 5121, SAT
fq, 40, 209, 4198, SAT
fq, 40, 210, 3286, SAT
fq, 40, 211, 4672, SAT
fq, 40, 212, 5996, SAT
fq, 40, 213, 9060, SAT
fq, 40, 214, 7680, SAT
fq, 40, 215, 4333, SAT
fq, 40, 216, 3258, SAT
fq, 40, 217, 6625, SAT
fq, 40, 218, 5911, SAT
fq, 40, 219, 5988, SAT
fq, 40, 220, 4982, SAT
fq, 40, 221, 3299, SAT
fq, 40, 222, 5170, SAT
fq, 40, 223, 5654, SAT
fq, 40, 224, 5043, SAT
fq, 40, 225, 4760, SAT
fq, 40, 226, 2673, SAT
fq, 40, 227, 5423, SAT
fq, 40, 228, 2863, SAT
fq, 40, 229, 3232, SAT
fq, 40, 230, 7765, SAT
fq, 40, 231, 6032, SAT
fq, 40, 232, 4963, SAT
fq, 40, 233, 4478, SAT
fq, 40, 234, 6105, SAT
fq, 40, 235, 3058, SAT
fq, 40, 236, 5353, SAT
fq, 40, 237, 5698, SAT
fq, 40, 238, 3224, SAT
fq, 40, 239, 5613, SAT
fq, 40, 240, 5192, SAT
fq, 40, 241, 5664, SAT
fq, 40, 242, 4045, SAT
fq, 40, 243, 9216, SAT
fq, 40, 244, 6652, SAT
fq, 40, 245, 2904, SAT
fq, 40, 246, 3755, SAT
fq, 40, 247, 5010, SAT
fq, 40, 248, 3613, SAT
fq, 40, 249, 3586, SAT
fq, 40, 250, 3220, SAT
fq, 40, 251, 2994, SAT
fq, 40, 252, 4699, SAT
fq, 40, 253, 3894, SAT
fq, 40, 254, 3318, SAT
fq, 40, 255, 7706, SAT
fq, 40, 256, 3551, SAT
fq, 40, 257, 5269, SAT
fq, 40, 258, 5269, SAT
fq, 40, 259, 5330, SAT
fq, 40, 260, 6472, SAT
fq, 40, 261, 5089, SAT
fq, 40, 262, 4035, SAT
fq, 40, 263, 4842, SAT
fq, 40, 264, 7640, SAT
fq, 40, 265, 8952, SAT
fq, 40, 266, 3747, SAT
fq, 40, 267, 7919, SAT
fq, 40, 268, 3774, SAT
fq, 40, 269, 4751, SAT
fq, 40, 270, 4615, SAT
fq, 40, 271, 4173, SAT
fq, 40, 272, 2728, SAT
fq, 40, 273, 5188, SAT
fq, 40, 274, 3571, SAT
fq, 40, 275, 4919, SAT
fq, 40, 276, 4564, SAT
fq, 40, 277, 6801, SAT
fq, 40, 278, 3889, SAT
fq, 40, 279, 3404, SAT
fq, 40, 280, 2716, SAT
fq, 40, 281, 5429, SAT
fq, 40, 282, 2214, SAT
fq, 40, 283, 4153, SAT
fq, 40, 284, 5778, SAT
fq, 40, 285, 4416, SAT
fq, 40, 286, 2558, SAT
fq, 40, 287, 3610, UNSAT
fq, 40, 288, 3800, SAT
fq, 40, 289, 3555, UNSAT
