scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 10, 0, 6019, SAT
fq, 10, 1, 7417, SAT
fq, 10, 2, 3900, SAT
fq, 10, 3, 9251, SAT
fq, 10, 4, 5044, SAT
fq, 10, 5, 3301, SAT
fq, 10, 6, 5037, SAT
fq, 10, 7, 3777, SAT
fq, 10, 8, 3103, SAT
fq, 10, 9, 4794, SAT
fq, 10, 10, 5687, SAT
fq, 10, 11, 5757, SAT
fq, 10, 12, 5613, SAT
fq, 10, 13, 5358, SAT
fq, 10, 14, 6917, SAT
fq, 10, 15, 3609, SAT
fq, 10, 16, 3589, SAT
fq, 10, 17, 8591, SAT
fq, 10, 18, 5002, SAT
fq, 10, 19, 6607, SAT
fq, 10, 20, 3061, SAT
fq, 10, 21, 4225, SAT
fq, 10, 22, 6637, SAT
fq, 10, 23, 6693, SAT
fq, 10, 24, 6629, SAT
fq, 10, 25, 7088, SAT
fq, 10, 26, 6541, SAT
fq, 10, 27, 2688, SAT
fq, 10, 28, 3178, SAT
fq, 10, 29, 7521, SAT
fq, 10, 30, 6471, SAT
fq, 10, 31, 2798, SAT
fq, 10, 32, 6313, SAT
fq, 10, 33, 5039, SAT
fq, 10, 34, 6471, SAT
fq, 10, 35, 2762, SAT
fq, 10, 36, 4554, SAT
fq, 10, 37, 4494, SAT
fq, 10, 38, 6389, SAT
fq, 10, 39, 4614, SAT
fq, 10, 40, 4804, SAT
fq, 10, 41, 2984, SAT
fq, 10, 42, 6647, SAT
fq, 10, 43, 6772, SAT
fq, 10, 44, 4685, SAT
fq, 10, 45, 3118, SAT
fq, 10, 46, 6997, SAT
fq, 10, 47, 3381, SAT
fq, 10, 48, 4150, SAT
fq, 10, 49, 5115, SAT
fq, 10, 50, 3074, SAT
fq, 10, 51, 6746, SAT
fq, 10, 52, 8093, SAT
fq, 10, 53, 4519, SAT
fq, 10, 54, 5101, SAT
fq, 10, 55, 3889, SAT
fq, 10, 56, 6759, SAT
fq, 10, 57, 3120, SAT
fq, 10, 58, 6919, SAT
fq, 10, 59, 7625, SAT
fq, 10, 60, 3972, SAT
fq, 10, 61, 2785, SAT
fq, 10, 62, 3374, SAT
fq, 10, 63, 5552, SAT
fq, 10, 64, 10062, SAT
fq, 10, 65, 6287, SAT
fq, 10, 66, 7653, SAT
fq, 10, 67, 6597, SAT
fq, 10, 68, 7544, SAT
fq, 10, 69, 4146, SAT
fq, 10, 70, 7488, SAT
fq, 10, 71, 3873, SAT
fq, 10, 72, 8769, SAT
fq, 10, 73, 9891, SAT
fq, 10, 74, 5158, SAT
fq, 10, 75, 6739, SAT
fq, 10, 76, 7790, SAT
fq, 10, 77, 5689, SAT
fq, 10, 78, 7538, SAT
fq, 10, 79, 8347, SAT
fq, 10, 80, 5858, SAT
fq, 10, 81, 11690, SAT
fq, 10, 82, 7032, SAT
fq, 10, 83, 4229, SAT
fq, 10, 84, 3299, SAT
fq, 10, 85, 5235, SAT
fq, 10, 86, 6434, SAT
fq, 10, 87, 3537, SAT
fq, 10, 88, 4306, SAT
fq, 10, 89, 4773, SAT
fq, 10, 90, 4531, SAT
fq, 10, 91, 4461, SAT
fq, 10, 92, 4226, SAT
fq, 10, 93, 2681, SAT
fq, 10, 94, 2750, SAT
fq, 10, 95, 3395, SAT
fq, 10, 96, 6606, SAT
fq, 10, 97, 6386, SAT
fq, 10, 98, 3165, SAT
fq, 10, 99, 7532, SAT
fq, 10, 100, 2701, SAT
fq, 10, 101, 6170, SAT
fq, 10, 102, 6853, SAT
fq, 10, 103, 5633, SAT
fq, 10, 104, 7385, SAT
fq, 10, 105, 8682, SAT
fq, 10, 106, 5743, SAT
fq, 10, 107, 4834, SAT
fq, 10, 108, 7265, SAT
fq, 10, 109, 4291, SAT
fq, 10, 110, 6583, SAT
fq, 10, 111, 7966, SAT
fq, 10, 112, 8664, SAT
fq, 10, 113, 4494, SAT
fq, 10, 114, 7586, SAT
fq, 10, 115, 4959, SAT
fq, 10, 116, 7929, SAT
fq, 10, 117, 3609, SAT
fq, 10, 118, 3752, SAT
fq, 10, 119, 4768, SAT
fq, 10, 120, 4723, SAT
fq, 10, 121, 4984, SAT
fq, 10, 122, 4049, UNSAT
fq, 10, 123, 1776, UNSAT
fq, 10, 124, 2724, UNSAT
fq, 10, 125, 1792, UNSAT
fq, 10, 126, 4131, SAT
