scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 350, 0, 161, SAT
prio, 350, 1, 184, SAT
prio, 350, 2, 153, SAT
prio, 350, 3, 135, SAT
prio, 350, 4, 99, SAT
prio, 350, 5, 125, SAT
prio, 350, 6, 152, SAT
prio, 350, 7, 98, SAT
prio, 350, 8, 168, SAT
prio, 350, 9, 175, SAT
prio, 350, 10, 99, SAT
prio, 350, 11, 67, SAT
prio, 350, 12, 124, SAT
prio, 350, 13, 133, SAT
prio, 350, 14, 123, SAT
prio, 350, 15, 97, SAT
prio, 350, 16, 129, SAT
prio, 350, 17, 128, SAT
prio, 350, 18, 125, SAT
prio, 350, 19, 102, SAT
prio, 350, 20, 139, SAT
prio, 350, 21, 175, SAT
prio, 350, 22, 117, SAT
prio, 350, 23, 192, SAT
prio, 350, 24, 297, SAT
prio, 350, 25, 194, SAT
prio, 350, 26, 217, SAT
prio, 350, 27, 129, SAT
prio, 350, 28, 120, SAT
prio, 350, 29, 85, SAT
prio, 350, 30, 147, SAT
prio, 350, 31, 106, SAT
prio, 350, 32, 120, SAT
prio, 350, 33, 103, SAT
prio, 350, 34, 121, SAT
prio, 350, 35, 85, SAT
prio, 350, 36, 125, SAT
prio, 350, 37, 121, SAT
prio, 350, 38, 132, SAT
prio, 350, 39, 193, SAT
prio, 350, 40, 140, SAT
prio, 350, 41, 145, SAT
prio, 350, 42, 160, SAT
prio, 350, 43, 144, SAT
prio, 350, 44, 235, SAT
prio, 350, 45, 217, SAT
prio, 350, 46, 269, SAT
prio, 350, 47, 195, SAT
prio, 350, 48, 227, SAT
prio, 350, 49, 117, SAT
prio, 350, 50, 146, SAT
prio, 350, 51, 131, SAT
prio, 350, 52, 269, SAT
prio, 350, 53, 370, SAT
prio, 350, 54, 154, SAT
prio, 350, 55, 249, SAT
prio, 350, 56, 319, SAT
prio, 350, 57, 287, SAT
prio, 350, 58, 175, SAT
prio, 350, 59, 453, SAT
prio, 350, 60, 134, SAT
prio, 350, 61, 466, SAT
prio, 350, 62, 343, SAT
prio, 350, 63, 244, SAT
prio, 350, 64, 167, SAT
prio, 350, 65, 149, SAT
prio, 350, 66, 258, SAT
prio, 350, 67, 177, SAT
prio, 350, 68, 282, SAT
prio, 350, 69, 241, SAT
prio, 350, 70, 271, SAT
prio, 350, 71, 248, SAT
prio, 350, 72, 369, SAT
prio, 350, 73, 238, SAT
prio, 350, 74, 158, SAT
prio, 350, 75, 251, SAT
prio, 350, 76, 141, SAT
prio, 350, 77, 147, SAT
