scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 175, 0, 115, SAT
prio, 175, 1, 116, SAT
prio, 175, 2, 71, SAT
prio, 175, 3, 62, SAT
prio, 175, 4, 80, SAT
prio, 175, 5, 117, SAT
prio, 175, 6, 105, SAT
prio, 175, 7, 80, SAT
prio, 175, 8, 95, SAT
prio, 175, 9, 79, SAT
prio, 175, 10, 96, SAT
prio, 175, 11, 107, SAT
prio, 175, 12, 96, SAT
prio, 175, 13, 74, SAT
prio, 175, 14, 72, SAT
prio, 175, 15, 87, SAT
prio, 175, 16, 127, SAT
prio, 175, 17, 106, SAT
prio, 175, 18, 110, SAT
prio, 175, 19, 93, SAT
prio, 175, 20, 15, UNSAT
prio, 175, 21, 20, UNSAT
prio, 175, 22, 16, UNSAT
prio, 175, 23, 17, UNSAT
prio, 175, 24, 17, UNSAT
prio, 175, 25, 18, UNSAT
prio, 175, 26, 26, UNSAT
