scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 50, 0, 27, SAT
prio, 50, 1, 28, SAT
prio, 50, 2, 24, SAT
prio, 50, 3, 32, SAT
prio, 50, 4, 28, SAT
prio, 50, 5, 26, SAT
prio, 50, 6, 38, SAT
prio, 50, 7, 27, SAT
prio, 50, 8, 24, SAT
prio, 50, 9, 38, SAT
prio, 50, 10, 31, SAT
prio, 50, 11, 29, SAT
prio, 50, 12, 33, SAT
prio, 50, 13, 25, SAT
prio, 50, 14, 32, SAT
prio, 50, 15, 38, SAT
prio, 50, 16, 35, SAT
prio, 50, 17, 26, SAT
prio, 50, 18, 31, SAT
prio, 50, 19, 37, SAT
prio, 50, 20, 23, SAT
prio, 50, 21, 23, SAT
prio, 50, 22, 19, SAT
prio, 50, 23, 26, SAT
prio, 50, 24, 28, SAT
prio, 50, 25, 37, SAT
prio, 50, 26, 27, SAT
prio, 50, 27, 34, SAT
prio, 50, 28, 24, SAT
prio, 50, 29, 13, UNSAT
prio, 50, 30, 22, UNSAT
prio, 50, 31, 28, UNSAT
prio, 50, 32, 36, SAT
prio, 50, 33, 35, SAT
prio, 50, 34, 16, UNSAT
prio, 50, 35, 23, UNSAT
prio, 50, 36, 14, UNSAT
prio, 50, 37, 35, SAT
prio, 50, 38, 21, UNSAT
prio, 50, 39, 41, SAT
prio, 50, 40, 41, SAT
prio, 50, 41, 57, SAT
