scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 175, 0, 83, SAT
prio, 175, 1, 130, SAT
prio, 175, 2, 82, SAT
prio, 175, 3, 153, SAT
prio, 175, 4, 99, SAT
prio, 175, 5, 111, SAT
prio, 175, 6, 159, SAT
prio, 175, 7, 127, SAT
prio, 175, 8, 145, SAT
prio, 175, 9, 129, SAT
prio, 175, 10, 103, SAT
prio, 175, 11, 153, SAT
prio, 175, 12, 169, SAT
prio, 175, 13, 221, SAT
prio, 175, 14, 200, SAT
prio, 175, 15, 137, SAT
prio, 175, 16, 142, SAT
prio, 175, 17, 143, SAT
prio, 175, 18, 128, SAT
prio, 175, 19, 131, SAT
prio, 175, 20, 221, SAT
prio, 175, 21, 170, SAT
prio, 175, 22, 181, SAT
prio, 175, 23, 217, SAT
prio, 175, 24, 193, SAT
prio, 175, 25, 204, SAT
prio, 175, 26, 244, SAT
prio, 175, 27, 204, SAT
prio, 175, 28, 217, SAT
prio, 175, 29, 265, SAT
prio, 175, 30, 231, SAT
prio, 175, 31, 120, SAT
prio, 175, 32, 181, SAT
prio, 175, 33, 72, SAT
prio, 175, 34, 197, SAT
prio, 175, 35, 174, SAT
prio, 175, 36, 157, SAT
prio, 175, 37, 166, SAT
prio, 175, 38, 138, SAT
prio, 175, 39, 86, SAT
prio, 175, 40, 132, SAT
prio, 175, 41, 100, SAT
prio, 175, 42, 102, SAT
prio, 175, 43, 68, SAT
prio, 175, 44, 89, SAT
prio, 175, 45, 110, SAT
prio, 175, 46, 113, SAT
prio, 175, 47, 106, SAT
prio, 175, 48, 98, SAT
prio, 175, 49, 145, SAT
prio, 175, 50, 82, SAT
prio, 175, 51, 127, SAT
prio, 175, 52, 131, SAT
prio, 175, 53, 147, SAT
prio, 175, 54, 153, SAT
prio, 175, 55, 111, SAT
prio, 175, 56, 131, SAT
prio, 175, 57, 168, SAT
prio, 175, 58, 168, SAT
prio, 175, 59, 130, SAT
prio, 175, 60, 108, SAT
prio, 175, 61, 124, SAT
prio, 175, 62, 130, SAT
prio, 175, 63, 105, SAT
prio, 175, 64, 113, SAT
prio, 175, 65, 147, SAT
prio, 175, 66, 115, SAT
prio, 175, 67, 99, SAT
prio, 175, 68, 137, SAT
prio, 175, 69, 82, SAT
prio, 175, 70, 113, SAT
prio, 175, 71, 139, SAT
prio, 175, 72, 92, SAT
prio, 175, 73, 98, SAT
prio, 175, 74, 116, SAT
prio, 175, 75, 98, SAT
prio, 175, 76, 123, SAT
prio, 175, 77, 86, SAT
prio, 175, 78, 125, SAT
prio, 175, 79, 141, SAT
prio, 175, 80, 27, UNSAT
prio, 175, 81, 18, UNSAT
