scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 400, 0, 205, SAT
prio, 400, 1, 160, SAT
prio, 400, 2, 118, SAT
prio, 400, 3, 145, SAT
prio, 400, 4, 159, SAT
prio, 400, 5, 125, SAT
prio, 400, 6, 123, SAT
prio, 400, 7, 152, SAT
prio, 400, 8, 139, SAT
prio, 400, 9, 125, SAT
prio, 400, 10, 113, SAT
prio, 400, 11, 127, SAT
prio, 400, 12, 123, SAT
prio, 400, 13, 133, SAT
prio, 400, 14, 154, SAT
prio, 400, 15, 158, SAT
prio, 400, 16, 174, SAT
prio, 400, 17, 139, SAT
prio, 400, 18, 182, SAT
prio, 400, 19, 156, SAT
prio, 400, 20, 141, SAT
prio, 400, 21, 158, SAT
prio, 400, 22, 88, SAT
prio, 400, 23, 105, SAT
prio, 400, 24, 109, SAT
prio, 400, 25, 98, SAT
prio, 400, 26, 23, UNSAT
prio, 400, 27, 19, UNSAT
