scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 350, 0, 135, SAT
prio, 350, 1, 98, SAT
prio, 350, 2, 128, SAT
prio, 350, 3, 100, SAT
prio, 350, 4, 147, SAT
prio, 350, 5, 122, SAT
prio, 350, 6, 115, SAT
prio, 350, 7, 115, SAT
prio, 350, 8, 91, SAT
prio, 350, 9, 156, SAT
prio, 350, 10, 124, SAT
prio, 350, 11, 84, SAT
prio, 350, 12, 73, SAT
prio, 350, 13, 120, SAT
prio, 350, 14, 147, SAT
prio, 350, 15, 114, SAT
prio, 350, 16, 122, SAT
prio, 350, 17, 109, SAT
prio, 350, 18, 110, SAT
prio, 350, 19, 98, SAT
prio, 350, 20, 92, SAT
prio, 350, 21, 227, SAT
prio, 350, 22, 147, SAT
prio, 350, 23, 159, SAT
prio, 350, 24, 222, SAT
prio, 350, 25, 168, SAT
prio, 350, 26, 151, SAT
prio, 350, 27, 150, SAT
prio, 350, 28, 75, SAT
prio, 350, 29, 103, SAT
prio, 350, 30, 97, SAT
prio, 350, 31, 113, SAT
prio, 350, 32, 107, SAT
prio, 350, 33, 125, SAT
prio, 350, 34, 112, SAT
prio, 350, 35, 136, SAT
prio, 350, 36, 210, SAT
prio, 350, 37, 105, SAT
prio, 350, 38, 163, SAT
prio, 350, 39, 134, SAT
prio, 350, 40, 164, SAT
prio, 350, 41, 153, SAT
prio, 350, 42, 143, SAT
prio, 350, 43, 207, SAT
prio, 350, 44, 156, SAT
prio, 350, 45, 168, SAT
prio, 350, 46, 152, SAT
prio, 350, 47, 172, SAT
prio, 350, 48, 210, SAT
prio, 350, 49, 240, SAT
prio, 350, 50, 163, SAT
prio, 350, 51, 179, SAT
prio, 350, 52, 154, SAT
prio, 350, 53, 260, SAT
prio, 350, 54, 171, SAT
prio, 350, 55, 174, SAT
prio, 350, 56, 303, SAT
prio, 350, 57, 247, SAT
prio, 350, 58, 408, SAT
prio, 350, 59, 148, SAT
prio, 350, 60, 274, SAT
prio, 350, 61, 326, SAT
prio, 350, 62, 213, SAT
prio, 350, 63, 230, SAT
prio, 350, 64, 297, SAT
prio, 350, 65, 188, SAT
prio, 350, 66, 177, SAT
prio, 350, 67, 249, SAT
prio, 350, 68, 183, SAT
prio, 350, 69, 179, SAT
prio, 350, 70, 185, SAT
prio, 350, 71, 177, SAT
prio, 350, 72, 219, SAT
prio, 350, 73, 267, SAT
prio, 350, 74, 158, SAT
prio, 350, 75, 175, SAT
prio, 350, 76, 151, SAT
prio, 350, 77, 170, SAT
prio, 350, 78, 163, SAT
prio, 350, 79, 150, SAT
prio, 350, 80, 204, SAT
prio, 350, 81, 244, SAT
prio, 350, 82, 209, SAT
prio, 350, 83, 176, SAT
prio, 350, 84, 216, SAT
prio, 350, 85, 220, SAT
prio, 350, 86, 130, SAT
prio, 350, 87, 113, SAT
prio, 350, 88, 208, SAT
prio, 350, 89, 195, SAT
prio, 350, 90, 142, SAT
prio, 350, 91, 122, SAT
prio, 350, 92, 170, SAT
prio, 350, 93, 185, SAT
prio, 350, 94, 164, SAT
prio, 350, 95, 163, SAT
prio, 350, 96, 176, SAT
prio, 350, 97, 212, SAT
prio, 350, 98, 117, SAT
prio, 350, 99, 129, SAT
prio, 350, 100, 173, SAT
prio, 350, 101, 121, SAT
prio, 350, 102, 231, SAT
prio, 350, 103, 185, SAT
prio, 350, 104, 203, SAT
prio, 350, 105, 157, SAT
prio, 350, 106, 200, SAT
prio, 350, 107, 203, SAT
prio, 350, 108, 237, SAT
prio, 350, 109, 200, SAT
prio, 350, 110, 237, SAT
prio, 350, 111, 305, SAT
prio, 350, 112, 233, SAT
prio, 350, 113, 239, SAT
prio, 350, 114, 181, SAT
prio, 350, 115, 161, SAT
prio, 350, 116, 216, SAT
prio, 350, 117, 237, SAT
prio, 350, 118, 147, SAT
prio, 350, 119, 187, SAT
prio, 350, 120, 144, SAT
prio, 350, 121, 248, SAT
prio, 350, 122, 178, SAT
prio, 350, 123, 304, SAT
prio, 350, 124, 213, SAT
prio, 350, 125, 198, SAT
