scheduler, buf_size, wl_idx, time_millis, solver_res
rr,250, 0, 26, SAT
rr,250, 1, 6, SAT
rr,250, 2, 7, SAT
rr,250, 3, 3, SAT
rr,250, 4, 3, SAT
rr,250, 5, 3, SAT
rr,250, 6, 3, SAT
rr,250, 7, 4, SAT
rr,250, 8, 19, SAT
rr,250, 9, 25, SAT
rr,250, 10, 4, SAT
rr,250, 11, 4, SAT
rr,250, 12, 4, SAT
rr,250, 13, 8, SAT
rr,250, 14, 4, SAT
rr,250, 15, 4, SAT
rr,250, 16, 4, SAT
rr,250, 17, 4, SAT
rr,250, 18, 4, SAT
rr,250, 19, 4, SAT
rr,250, 20, 5, SAT
rr,250, 21, 19, SAT
rr,250, 22, 4, SAT
rr,250, 23, 24, SAT
rr,250, 24, 35, SAT
rr,250, 25, 5, SAT
rr,250, 26, 6, SAT
rr,250, 27, 6, SAT
rr,250, 28, 4, SAT
rr,250, 29, 5, SAT
rr,250, 30, 5, SAT
rr,250, 31, 5, SAT
rr,250, 32, 4, SAT
rr,250, 33, 5, SAT
rr,250, 34, 4, SAT
rr,250, 35, 4, SAT
rr,250, 36, 4, SAT
rr,250, 37, 20, SAT
rr,250, 38, 28, SAT
rr,250, 39, 30, SAT
rr,250, 40, 4, SAT
rr,250, 41, 5, SAT
rr,250, 42, 4, SAT
rr,250, 43, 5, SAT
rr,250, 44, 6, SAT
rr,250, 45, 4, SAT
rr,250, 46, 4, SAT
rr,250, 47, 12, SAT
rr,250, 48, 4, SAT
rr,250, 49, 24, SAT
rr,250, 50, 20, SAT
rr,250, 51, 5, SAT
rr,250, 52, 6, SAT
rr,250, 53, 18, SAT
rr,250, 54, 5, SAT
rr,250, 55, 5, SAT
rr,250, 56, 4, SAT
rr,250, 57, 5, SAT
rr,250, 58, 4, SAT
rr,250, 59, 5, SAT
rr,250, 60, 4, SAT
rr,250, 61, 6, SAT
rr,250, 62, 5, SAT
rr,250, 63, 5, SAT
rr,250, 64, 6, SAT
rr,250, 65, 4, SAT
rr,250, 66, 5, SAT
rr,250, 67, 4, SAT
rr,250, 68, 4, SAT
rr,250, 69, 5, SAT
rr,250, 70, 4, SAT
rr,250, 71, 22, SAT
rr,250, 72, 4, SAT
rr,250, 73, 4, SAT
rr,250, 74, 5, SAT
rr,250, 75, 5, SAT
rr,250, 76, 6, SAT
rr,250, 77, 5, SAT
rr,250, 78, 13, SAT
rr,250, 79, 4, SAT
rr,250, 80, 5, SAT
rr,250, 81, 5, SAT
rr,250, 82, 4, SAT
rr,250, 83, 4, SAT
rr,250, 84, 4, SAT
rr,250, 85, 7, SAT
rr,250, 86, 5, SAT
rr,250, 87, 8, SAT
rr,250, 88, 7, SAT
rr,250, 89, 10, SAT
rr,250, 90, 7, SAT
rr,250, 91, 6, SAT
rr,250, 92, 10, SAT
rr,250, 93, 8, SAT
rr,250, 94, 12, SAT
rr,250, 95, 4, SAT
rr,250, 96, 5, SAT
rr,250, 97, 5, SAT
rr,250, 98, 8, SAT
rr,250, 99, 28, SAT
rr,250, 100, 6, SAT
rr,250, 101, 4, SAT
rr,250, 102, 5, SAT
rr,250, 103, 5, SAT
rr,250, 104, 4, SAT
rr,250, 105, 4, SAT
rr,250, 106, 5, SAT
rr,250, 107, 5, SAT
rr,250, 108, 5, SAT
rr,250, 109, 5, SAT
rr,250, 110, 9, SAT
rr,250, 111, 7, SAT
rr,250, 112, 5, SAT
rr,250, 113, 5, SAT
rr,250, 114, 6, SAT
rr,250, 115, 6, SAT
rr,250, 116, 5, SAT
rr,250, 117, 5, SAT
rr,250, 118, 5, SAT
rr,250, 119, 6, SAT
rr,250, 120, 4, SAT
rr,250, 121, 7, SAT
rr,250, 122, 6, SAT
rr,250, 123, 6, SAT
rr,250, 124, 6, SAT
rr,250, 125, 8, SAT
rr,250, 126, 6, SAT
rr,250, 127, 34, SAT
rr,250, 128, 7, SAT
rr,250, 129, 6, SAT
rr,250, 130, 4, SAT
rr,250, 131, 4, SAT
rr,250, 132, 5, SAT
rr,250, 133, 16, SAT
rr,250, 134, 5, SAT
rr,250, 135, 7, SAT
rr,250, 136, 5, SAT
rr,250, 137, 6, SAT
rr,250, 138, 6, SAT
rr,250, 139, 6, SAT
rr,250, 140, 14, SAT
rr,250, 141, 17, SAT
rr,250, 142, 5, SAT
rr,250, 143, 4, SAT
rr,250, 144, 7, SAT
rr,250, 145, 6, SAT
rr,250, 146, 6, SAT
rr,250, 147, 6, SAT
rr,250, 148, 6, SAT
rr,250, 149, 6, SAT
rr,250, 150, 7, SAT
rr,250, 151, 6, SAT
rr,250, 152, 9, SAT
rr,250, 153, 8, SAT
rr,250, 154, 5, SAT
rr,250, 155, 5, SAT
rr,250, 156, 32, SAT
rr,250, 157, 9, SAT
rr,250, 158, 21, SAT
rr,250, 159, 18, SAT
rr,250, 160, 6, SAT
rr,250, 161, 4, SAT
rr,250, 162, 9, SAT
rr,250, 163, 4, SAT
rr,250, 164, 4, SAT
rr,250, 165, 4, SAT
rr,250, 166, 4, SAT
rr,250, 167, 5, SAT
rr,250, 168, 48, SAT
rr,250, 169, 5, SAT
rr,250, 170, 5, SAT
rr,250, 171, 12, SAT
rr,250, 172, 5, SAT
rr,250, 173, 5, SAT
rr,250, 174, 4, SAT
rr,250, 175, 3, SAT
rr,250, 176, 4, SAT
rr,250, 177, 4, SAT
rr,250, 178, 4, SAT
rr,250, 179, 4, SAT
rr,250, 180, 5, SAT
rr,250, 181, 12, SAT
rr,250, 182, 4, SAT
rr,250, 183, 7, SAT
rr,250, 184, 5, SAT
rr,250, 185, 61, SAT
rr,250, 186, 4, SAT
rr,250, 187, 5, SAT
rr,250, 188, 4, SAT
rr,250, 189, 5, SAT
rr,250, 190, 5, SAT
rr,250, 191, 5, SAT
rr,250, 192, 5, SAT
rr,250, 193, 5, SAT
rr,250, 194, 5, SAT
rr,250, 195, 6, SAT
rr,250, 196, 5, SAT
rr,250, 197, 5, SAT
rr,250, 198, 6, SAT
rr,250, 199, 5, SAT
rr,250, 200, 4, SAT
rr,250, 201, 5, SAT
rr,250, 202, 5, SAT
rr,250, 203, 4, SAT
rr,250, 204, 4, SAT
rr,250, 205, 6, SAT
rr,250, 206, 5, SAT
rr,250, 207, 5, SAT
rr,250, 208, 7, SAT
rr,250, 209, 6, SAT
rr,250, 210, 4, SAT
rr,250, 211, 4, SAT
rr,250, 212, 4, SAT
rr,250, 213, 4, SAT
rr,250, 214, 3, SAT
rr,250, 215, 4, SAT
rr,250, 216, 8, SAT
rr,250, 217, 5, SAT
rr,250, 218, 4, SAT
rr,250, 219, 4, SAT
rr,250, 220, 4, SAT
rr,250, 221, 4, SAT
rr,250, 222, 4, SAT
rr,250, 223, 4, SAT
rr,250, 224, 4, SAT
rr,250, 225, 5, SAT
rr,250, 226, 4, SAT
rr,250, 227, 4, SAT
rr,250, 228, 4, SAT
rr,250, 229, 8, SAT
rr,250, 230, 4, SAT
rr,250, 231, 4, SAT
rr,250, 232, 3, SAT
rr,250, 233, 4, SAT
rr,250, 234, 3, SAT
rr,250, 235, 10, SAT
rr,250, 236, 4, SAT
rr,250, 237, 8, SAT
rr,250, 238, 6, SAT
rr,250, 239, 6, SAT
rr,250, 240, 7, SAT
rr,250, 241, 4, SAT
rr,250, 242, 3, SAT
rr,250, 243, 4, SAT
rr,250, 244, 4, SAT
rr,250, 245, 4, SAT
rr,250, 246, 4, SAT
rr,250, 247, 4, SAT
rr,250, 248, 4, SAT
rr,250, 249, 4, SAT
rr,250, 250, 3, SAT
rr,250, 251, 4, SAT
rr,250, 252, 4, SAT
rr,250, 253, 4, SAT
rr,250, 254, 4, SAT
rr,250, 255, 4, SAT
rr,250, 256, 8, SAT
rr,250, 257, 4, SAT
rr,250, 258, 5, SAT
rr,250, 259, 4, SAT
rr,250, 260, 4, SAT
rr,250, 261, 4, SAT
rr,250, 262, 17, SAT
rr,250, 263, 5, SAT
rr,250, 264, 4, SAT
rr,250, 265, 4, SAT
rr,250, 266, 4, SAT
rr,250, 267, 4, SAT
rr,250, 268, 4, SAT
rr,250, 269, 4, SAT
rr,250, 270, 8, SAT
rr,250, 271, 4, SAT
rr,250, 272, 4, SAT
rr,250, 273, 29, SAT
rr,250, 274, 4, SAT
rr,250, 275, 4, SAT
rr,250, 276, 9, SAT
rr,250, 277, 11, SAT
