scheduler, buf_size, wl_idx, time_millis, solver_res
prio,150, 0, 2, SAT
prio,150, 1, 2, SAT
prio,150, 2, 2, SAT
prio,150, 3, 2, SAT
prio,150, 4, 3, SAT
prio,150, 5, 3, SAT
prio,150, 6, 4, SAT
prio,150, 7, 2, SAT
prio,150, 8, 2, SAT
prio,150, 9, 2, SAT
prio,150, 10, 3, SAT
prio,150, 11, 2, SAT
prio,150, 12, 2, SAT
prio,150, 13, 3, SAT
prio,150, 14, 2, SAT
prio,150, 15, 4, SAT
prio,150, 16, 2, SAT
prio,150, 17, 5, SAT
prio,150, 18, 2, SAT
prio,150, 19, 5, SAT
prio,150, 20, 2, SAT
prio,150, 21, 2, SAT
prio,150, 22, 3, SAT
prio,150, 23, 3, SAT
prio,150, 24, 2, SAT
prio,150, 25, 2, SAT
prio,150, 26, 2, SAT
prio,150, 27, 3, SAT
prio,150, 28, 2, SAT
prio,150, 29, 1, UNSAT
prio,150, 30, 1, UNSAT
prio,150, 31, 1, UNSAT
prio,150, 32, 2, SAT
prio,150, 33, 1, UNSAT
prio,150, 34, 1, UNSAT
prio,150, 35, 0, UNSAT
prio,150, 36, 0, UNSAT
prio,150, 37, 2, UNSAT
prio,150, 38, 2, SAT
prio,150, 39, 4, SAT
