scheduler, buf_size, wl_idx, time_millis, solver_res
prio,175, 0, 3, SAT
prio,175, 1, 5, SAT
prio,175, 2, 2, SAT
prio,175, 3, 4, SAT
prio,175, 4, 4, SAT
prio,175, 5, 5, SAT
prio,175, 6, 4, SAT
prio,175, 7, 2, SAT
prio,175, 8, 2, SAT
prio,175, 9, 2, SAT
prio,175, 10, 1, SAT
prio,175, 11, 2, SAT
prio,175, 12, 2, SAT
prio,175, 13, 2, SAT
prio,175, 14, 3, SAT
prio,175, 15, 7, SAT
prio,175, 16, 3, SAT
prio,175, 17, 2, SAT
prio,175, 18, 2, SAT
prio,175, 19, 2, SAT
prio,175, 20, 2, UNSAT
prio,175, 21, 1, UNSAT
prio,175, 22, 1, UNSAT
prio,175, 23, 1, UNSAT
prio,175, 24, 1, UNSAT
prio,175, 25, 1, UNSAT
prio,175, 26, 1, UNSAT
