scheduler, buf_size, wl_idx, time_millis, solver_res
leaf,10, 0, 3052, SAT
leaf,10, 1, 127, SAT
leaf,10, 2, 1217, SAT
leaf,10, 3, 2628, SAT
leaf,10, 4, 116, SAT
leaf,10, 5, 6301, SAT
leaf,10, 6, 106, SAT
leaf,10, 7, 118, SAT
leaf,10, 8, 143, SAT
leaf,10, 9, 166, SAT
leaf,10, 10, 2534, SAT
leaf,10, 11, 64, SAT
leaf,10, 12, 3164, SAT
leaf,10, 13, 81, SAT
leaf,10, 14, 94, SAT
leaf,10, 15, 70, SAT
leaf,10, 16, 1550, SAT
leaf,10, 17, 61, SAT
leaf,10, 18, 48, SAT
leaf,10, 19, 53, SAT
leaf,10, 20, 51, SAT
leaf,10, 21, 123, SAT
leaf,10, 22, 142, SAT
leaf,10, 23, 154, SAT
leaf,10, 24, 129, SAT
leaf,10, 25, 4353, SAT
leaf,10, 26, 257, SAT
leaf,10, 27, 176, SAT
leaf,10, 28, 4094, SAT
leaf,10, 29, 133, SAT
leaf,10, 30, 237, SAT
leaf,10, 31, 172, SAT
leaf,10, 32, 144, SAT
leaf,10, 33, 3325, SAT
leaf,10, 34, 5655, SAT
leaf,10, 35, 2108, SAT
leaf,10, 36, 281, SAT
leaf,10, 37, 2651, SAT
leaf,10, 38, 2005, SAT
leaf,10, 39, 2296, SAT
leaf,10, 40, 4541, SAT
leaf,10, 41, 182, SAT
leaf,10, 42, 87, SAT
leaf,10, 43, 3607, SAT
leaf,10, 44, 3183, SAT
leaf,10, 45, 83, SAT
leaf,10, 46, 177, SAT
leaf,10, 47, 3775, SAT
leaf,10, 48, 3261, SAT
leaf,10, 49, 119, SAT
leaf,10, 50, 4664, SAT
leaf,10, 51, 3409, SAT
leaf,10, 52, 91, SAT
leaf,10, 53, 129, SAT
leaf,10, 54, 138, SAT
leaf,10, 55, 2461, SAT
leaf,10, 56, 170, SAT
leaf,10, 57, 3523, SAT
leaf,10, 58, 2506, SAT
leaf,10, 59, 151, SAT
leaf,10, 60, 186, SAT
leaf,10, 61, 4553, SAT
leaf,10, 62, 216, SAT
leaf,10, 63, 211, SAT
leaf,10, 64, 3246, SAT
leaf,10, 65, 169, SAT
leaf,10, 66, 122, SAT
leaf,10, 67, 4445, SAT
leaf,10, 68, 212, SAT
leaf,10, 69, 5578, SAT
leaf,10, 70, 144, SAT
leaf,10, 71, 4703, SAT
leaf,10, 72, 188, SAT
leaf,10, 73, 3192, SAT
leaf,10, 74, 83, SAT
leaf,10, 75, 156, SAT
leaf,10, 76, 129, SAT
leaf,10, 77, 4987, SAT
leaf,10, 78, 115, SAT
leaf,10, 79, 202, SAT
leaf,10, 80, 118, SAT
leaf,10, 81, 3774, SAT
leaf,10, 82, 84, SAT
leaf,10, 83, 3143, SAT
leaf,10, 84, 52, SAT
leaf,10, 85, 53, SAT
leaf,10, 86, 59, SAT
leaf,10, 87, 63, SAT
leaf,10, 88, 457, SAT
leaf,10, 89, 54, SAT
leaf,10, 90, 102, UNSAT
leaf,10, 91, 109, UNSAT
leaf,10, 92, 399, UNSAT
leaf,10, 93, 901, SAT
leaf,10, 94, 248, UNSAT
leaf,10, 95, 98, UNSAT
leaf,10, 96, 90, UNSAT
leaf,10, 97, 344, UNSAT
leaf,10, 98, 129, UNSAT
leaf,10, 99, 109, UNSAT
leaf,10, 100, 89, UNSAT
leaf,10, 101, 107, UNSAT
leaf,10, 102, 144, UNSAT
leaf,10, 103, 87, UNSAT
leaf,10, 104, 1955, UNSAT
leaf,10, 105, 3588, UNSAT
leaf,10, 106, 8453, UNSAT
leaf,10, 107, 44445, SAT
leaf,10, 108, 15850, UNSAT
leaf,10, 109, 5416, UNSAT
leaf,10, 110, 167, SAT
leaf,10, 111, 34852, SAT
