scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 10, 0, 28, SAT
prio, 10, 1, 26, SAT
prio, 10, 2, 46, SAT
prio, 10, 3, 38, SAT
prio, 10, 4, 24, SAT
prio, 10, 5, 22, SAT
prio, 10, 6, 26, SAT
prio, 10, 7, 27, SAT
prio, 10, 8, 29, SAT
prio, 10, 9, 49, SAT
prio, 10, 10, 24, SAT
prio, 10, 11, 38, SAT
prio, 10, 12, 34, SAT
prio, 10, 13, 39, SAT
prio, 10, 14, 29, SAT
prio, 10, 15, 34, SAT
prio, 10, 16, 28, SAT
prio, 10, 17, 34, SAT
prio, 10, 18, 28, SAT
prio, 10, 19, 35, SAT
prio, 10, 20, 26, SAT
prio, 10, 21, 21, SAT
prio, 10, 22, 22, SAT
prio, 10, 23, 29, SAT
prio, 10, 24, 24, SAT
prio, 10, 25, 32, SAT
prio, 10, 26, 28, SAT
prio, 10, 27, 25, SAT
prio, 10, 28, 27, SAT
prio, 10, 29, 27, SAT
prio, 10, 30, 54, SAT
prio, 10, 31, 30, SAT
prio, 10, 32, 23, SAT
prio, 10, 33, 33, SAT
prio, 10, 34, 35, SAT
prio, 10, 35, 27, SAT
prio, 10, 36, 22, SAT
prio, 10, 37, 6, UNSAT
prio, 10, 38, 8, UNSAT
prio, 10, 39, 8, UNSAT
prio, 10, 40, 8, UNSAT
prio, 10, 41, 18, UNSAT
prio, 10, 42, 17, UNSAT
prio, 10, 43, 39, SAT
prio, 10, 44, 25, UNSAT
prio, 10, 45, 50, SAT
prio, 10, 46, 53, SAT
