scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 150, 0, 23, SAT
prio, 150, 1, 24, SAT
prio, 150, 2, 28, SAT
prio, 150, 3, 22, SAT
prio, 150, 4, 24, SAT
prio, 150, 5, 25, SAT
prio, 150, 6, 22, SAT
prio, 150, 7, 29, SAT
prio, 150, 8, 31, SAT
prio, 150, 9, 19, SAT
prio, 150, 10, 39, SAT
prio, 150, 11, 22, SAT
prio, 150, 12, 30, SAT
prio, 150, 13, 18, SAT
prio, 150, 14, 22, SAT
prio, 150, 15, 23, SAT
prio, 150, 16, 33, SAT
prio, 150, 17, 36, SAT
prio, 150, 18, 24, SAT
prio, 150, 19, 34, SAT
prio, 150, 20, 32, SAT
prio, 150, 21, 30, SAT
prio, 150, 22, 57, SAT
prio, 150, 23, 33, SAT
prio, 150, 24, 30, SAT
prio, 150, 25, 50, SAT
prio, 150, 26, 32, SAT
prio, 150, 27, 25, SAT
prio, 150, 28, 36, SAT
prio, 150, 29, 13, UNSAT
prio, 150, 30, 13, UNSAT
prio, 150, 31, 8, UNSAT
prio, 150, 32, 35, SAT
prio, 150, 33, 8, UNSAT
prio, 150, 34, 8, UNSAT
prio, 150, 35, 13, UNSAT
prio, 150, 36, 20, UNSAT
prio, 150, 37, 23, UNSAT
prio, 150, 38, 42, SAT
prio, 150, 39, 50, SAT
