scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 200, 0, 4105, SAT
fq, 200, 1, 5437, SAT
fq, 200, 2, 2634, SAT
fq, 200, 3, 5501, SAT
fq, 200, 4, 2779, SAT
fq, 200, 5, 4758, SAT
fq, 200, 6, 3153, SAT
fq, 200, 7, 4724, SAT
fq, 200, 8, 3451, SAT
fq, 200, 9, 2700, SAT
fq, 200, 10, 4591, SAT
fq, 200, 11, 7277, SAT
fq, 200, 12, 3406, SAT
fq, 200, 13, 5397, SAT
fq, 200, 14, 2845, SAT
fq, 200, 15, 3136, SAT
fq, 200, 16, 7135, SAT
fq, 200, 17, 8071, SAT
fq, 200, 18, 3707, SAT
fq, 200, 19, 3542, SAT
fq, 200, 20, 5561, SAT
fq, 200, 21, 3549, SAT
fq, 200, 22, 4665, SAT
fq, 200, 23, 6889, SAT
fq, 200, 24, 5047, SAT
fq, 200, 25, 6739, SAT
fq, 200, 26, 3641, SAT
fq, 200, 27, 5312, SAT
fq, 200, 28, 7500, SAT
fq, 200, 29, 5954, SAT
fq, 200, 30, 3930, SAT
fq, 200, 31, 6628, SAT
fq, 200, 32, 5626, SAT
fq, 200, 33, 2883, SAT
fq, 200, 34, 6699, SAT
fq, 200, 35, 5862, SAT
fq, 200, 36, 3557, SAT
fq, 200, 37, 5572, SAT
fq, 200, 38, 3083, SAT
fq, 200, 39, 8375, SAT
fq, 200, 40, 5099, SAT
fq, 200, 41, 5475, SAT
fq, 200, 42, 2845, SAT
fq, 200, 43, 4962, SAT
fq, 200, 44, 10519, SAT
fq, 200, 45, 4203, SAT
fq, 200, 46, 3353, SAT
fq, 200, 47, 2415, SAT
fq, 200, 48, 4882, SAT
fq, 200, 49, 5663, SAT
fq, 200, 50, 4090, SAT
fq, 200, 51, 6272, SAT
fq, 200, 52, 5172, SAT
fq, 200, 53, 6148, SAT
fq, 200, 54, 5290, SAT
fq, 200, 55, 4592, SAT
fq, 200, 56, 3454, SAT
fq, 200, 57, 3529, SAT
fq, 200, 58, 4995, SAT
fq, 200, 59, 4364, SAT
fq, 200, 60, 3780, SAT
fq, 200, 61, 3802, SAT
fq, 200, 62, 7452, SAT
fq, 200, 63, 2841, SAT
fq, 200, 64, 4852, SAT
fq, 200, 65, 3783, SAT
fq, 200, 66, 4894, SAT
fq, 200, 67, 3782, SAT
fq, 200, 68, 5651, SAT
fq, 200, 69, 6445, SAT
fq, 200, 70, 2975, SAT
fq, 200, 71, 4811, SAT
fq, 200, 72, 4175, SAT
fq, 200, 73, 3455, UNSAT
fq, 200, 74, 2087, UNSAT
fq, 200, 75, 4318, SAT
fq, 200, 76, 3760, UNSAT
fq, 200, 77, 3373, SAT
fq, 200, 78, 4098, SAT
