scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 75, 0, 5475, SAT
fq, 75, 1, 7367, SAT
fq, 75, 2, 8427, SAT
fq, 75, 3, 7148, SAT
fq, 75, 4, 6595, SAT
fq, 75, 5, 4256, SAT
fq, 75, 6, 4046, SAT
fq, 75, 7, 3418, SAT
fq, 75, 8, 3546, SAT
fq, 75, 9, 3089, SAT
fq, 75, 10, 4709, SAT
fq, 75, 11, 5015, SAT
fq, 75, 12, 8563, SAT
fq, 75, 13, 6340, SAT
fq, 75, 14, 6774, SAT
fq, 75, 15, 6037, SAT
fq, 75, 16, 7436, SAT
fq, 75, 17, 5475, SAT
fq, 75, 18, 5039, SAT
fq, 75, 19, 5089, SAT
fq, 75, 20, 4958, SAT
fq, 75, 21, 5830, SAT
fq, 75, 22, 5701, SAT
fq, 75, 23, 5410, SAT
fq, 75, 24, 3158, SAT
fq, 75, 25, 2946, SAT
fq, 75, 26, 6075, SAT
fq, 75, 27, 5532, SAT
fq, 75, 28, 6561, SAT
fq, 75, 29, 3128, SAT
fq, 75, 30, 4569, SAT
fq, 75, 31, 3704, SAT
fq, 75, 32, 4908, SAT
fq, 75, 33, 3792, SAT
fq, 75, 34, 3324, SAT
fq, 75, 35, 8793, SAT
fq, 75, 36, 3205, SAT
fq, 75, 37, 7301, SAT
fq, 75, 38, 3313, SAT
fq, 75, 39, 4916, SAT
fq, 75, 40, 6733, SAT
fq, 75, 41, 6097, SAT
fq, 75, 42, 3273, SAT
fq, 75, 43, 6325, SAT
fq, 75, 44, 5106, SAT
fq, 75, 45, 3067, SAT
fq, 75, 46, 3668, SAT
fq, 75, 47, 5783, SAT
fq, 75, 48, 3957, SAT
fq, 75, 49, 6091, SAT
fq, 75, 50, 4626, SAT
fq, 75, 51, 5941, SAT
fq, 75, 52, 6805, SAT
fq, 75, 53, 6821, SAT
fq, 75, 54, 5859, SAT
fq, 75, 55, 3824, SAT
fq, 75, 56, 3674, SAT
fq, 75, 57, 5397, SAT
fq, 75, 58, 6279, SAT
fq, 75, 59, 7486, SAT
fq, 75, 60, 3432, SAT
fq, 75, 61, 4858, SAT
fq, 75, 62, 3560, SAT
fq, 75, 63, 5726, SAT
fq, 75, 64, 2622, SAT
fq, 75, 65, 6142, SAT
fq, 75, 66, 5084, SAT
fq, 75, 67, 3710, SAT
fq, 75, 68, 3768, SAT
fq, 75, 69, 2839, SAT
fq, 75, 70, 4252, SAT
fq, 75, 71, 3202, SAT
fq, 75, 72, 3527, SAT
fq, 75, 73, 3662, SAT
fq, 75, 74, 4224, SAT
fq, 75, 75, 4670, SAT
fq, 75, 76, 2885, SAT
fq, 75, 77, 3337, SAT
fq, 75, 78, 2953, SAT
fq, 75, 79, 5888, SAT
fq, 75, 80, 5405, SAT
fq, 75, 81, 7159, SAT
fq, 75, 82, 6639, SAT
fq, 75, 83, 3349, SAT
fq, 75, 84, 2726, SAT
fq, 75, 85, 4360, SAT
fq, 75, 86, 6912, SAT
fq, 75, 87, 3815, SAT
fq, 75, 88, 4909, SAT
fq, 75, 89, 7195, SAT
fq, 75, 90, 3038, SAT
fq, 75, 91, 5016, SAT
fq, 75, 92, 5134, SAT
fq, 75, 93, 6215, SAT
fq, 75, 94, 5483, SAT
fq, 75, 95, 3654, SAT
fq, 75, 96, 5389, SAT
fq, 75, 97, 2989, SAT
fq, 75, 98, 3704, SAT
fq, 75, 99, 4821, SAT
fq, 75, 100, 3437, SAT
fq, 75, 101, 6091, SAT
fq, 75, 102, 3989, SAT
fq, 75, 103, 4039, SAT
fq, 75, 104, 8124, SAT
fq, 75, 105, 6248, SAT
fq, 75, 106, 3873, SAT
fq, 75, 107, 3266, SAT
fq, 75, 108, 3722, SAT
fq, 75, 109, 2614, UNSAT
fq, 75, 110, 1729, UNSAT
fq, 75, 111, 1218, UNSAT
fq, 75, 112, 3362, SAT
fq, 75, 113, 4226, SAT
fq, 75, 114, 3537, SAT
fq, 75, 115, 3742, SAT
fq, 75, 116, 4457, SAT
