scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 50, 0, 3660, SAT
fq, 50, 1, 3402, SAT
fq, 50, 2, 5239, SAT
fq, 50, 3, 4413, SAT
fq, 50, 4, 4308, SAT
fq, 50, 5, 1872, SAT
fq, 50, 6, 1503, SAT
fq, 50, 7, 1699, SAT
fq, 50, 8, 4710, SAT
fq, 50, 9, 4071, SAT
fq, 50, 10, 3554, SAT
fq, 50, 11, 5028, SAT
fq, 50, 12, 2096, SAT
fq, 50, 13, 3968, SAT
fq, 50, 14, 4788, SAT
fq, 50, 15, 2949, SAT
fq, 50, 16, 3851, SAT
fq, 50, 17, 2682, SAT
fq, 50, 18, 4404, SAT
fq, 50, 19, 2899, SAT
fq, 50, 20, 3138, SAT
fq, 50, 21, 1741, SAT
fq, 50, 22, 1748, SAT
fq, 50, 23, 2150, SAT
fq, 50, 24, 3151, SAT
fq, 50, 25, 4455, SAT
fq, 50, 26, 3393, SAT
fq, 50, 27, 2990, SAT
fq, 50, 28, 4695, SAT
fq, 50, 29, 2083, SAT
fq, 50, 30, 2382, SAT
fq, 50, 31, 1909, SAT
fq, 50, 32, 3452, SAT
fq, 50, 33, 3831, SAT
fq, 50, 34, 3758, SAT
fq, 50, 35, 4581, SAT
fq, 50, 36, 2341, SAT
fq, 50, 37, 2057, SAT
fq, 50, 38, 3034, SAT
fq, 50, 39, 4228, SAT
fq, 50, 40, 2528, SAT
fq, 50, 41, 2045, SAT
fq, 50, 42, 3440, SAT
fq, 50, 43, 2296, SAT
fq, 50, 44, 3633, SAT
fq, 50, 45, 2088, SAT
fq, 50, 46, 2993, SAT
fq, 50, 47, 2814, SAT
fq, 50, 48, 1781, SAT
fq, 50, 49, 1926, SAT
fq, 50, 50, 1837, SAT
fq, 50, 51, 1777, SAT
fq, 50, 52, 1530, SAT
fq, 50, 53, 2030, SAT
fq, 50, 54, 1772, SAT
fq, 50, 55, 1581, SAT
fq, 50, 56, 2888, SAT
fq, 50, 57, 2266, SAT
fq, 50, 58, 1976, SAT
fq, 50, 59, 2192, SAT
fq, 50, 60, 2743, SAT
fq, 50, 61, 2278, SAT
fq, 50, 62, 2629, SAT
fq, 50, 63, 1204, SAT
fq, 50, 64, 1902, SAT
fq, 50, 65, 2275, SAT
fq, 50, 66, 2280, SAT
fq, 50, 67, 2241, SAT
fq, 50, 68, 2188, SAT
fq, 50, 69, 1515, SAT
fq, 50, 70, 3776, SAT
fq, 50, 71, 2907, SAT
fq, 50, 72, 2735, SAT
fq, 50, 73, 2396, SAT
fq, 50, 74, 3297, SAT
fq, 50, 75, 2002, SAT
fq, 50, 76, 1854, SAT
fq, 50, 77, 2639, SAT
fq, 50, 78, 3171, SAT
fq, 50, 79, 2174, SAT
fq, 50, 80, 2803, SAT
fq, 50, 81, 1670, SAT
fq, 50, 82, 2595, SAT
fq, 50, 83, 2450, SAT
fq, 50, 84, 3786, SAT
fq, 50, 85, 3799, SAT
fq, 50, 86, 4553, SAT
fq, 50, 87, 2038, SAT
fq, 50, 88, 2442, SAT
fq, 50, 89, 3184, SAT
fq, 50, 90, 3104, SAT
fq, 50, 91, 2132, SAT
fq, 50, 92, 2450, SAT
fq, 50, 93, 4622, SAT
fq, 50, 94, 3246, SAT
fq, 50, 95, 1993, SAT
fq, 50, 96, 3102, SAT
fq, 50, 97, 3219, SAT
fq, 50, 98, 3546, SAT
fq, 50, 99, 4430, SAT
fq, 50, 100, 3262, SAT
fq, 50, 101, 4872, SAT
fq, 50, 102, 3301, SAT
fq, 50, 103, 3111, SAT
fq, 50, 104, 2514, SAT
fq, 50, 105, 1746, SAT
fq, 50, 106, 3741, SAT
fq, 50, 107, 3198, SAT
fq, 50, 108, 1952, SAT
fq, 50, 109, 4784, SAT
fq, 50, 110, 3578, SAT
fq, 50, 111, 2109, SAT
fq, 50, 112, 4624, SAT
fq, 50, 113, 1607, SAT
fq, 50, 114, 2479, SAT
fq, 50, 115, 3474, SAT
fq, 50, 116, 3670, SAT
fq, 50, 117, 1933, SAT
fq, 50, 118, 2007, SAT
fq, 50, 119, 2755, SAT
fq, 50, 120, 2569, SAT
fq, 50, 121, 5530, SAT
fq, 50, 122, 1774, SAT
fq, 50, 123, 4486, SAT
fq, 50, 124, 4107, SAT
fq, 50, 125, 3883, SAT
fq, 50, 126, 2758, SAT
fq, 50, 127, 4750, SAT
fq, 50, 128, 2149, SAT
fq, 50, 129, 3458, SAT
fq, 50, 130, 2996, SAT
fq, 50, 131, 2430, SAT
fq, 50, 132, 5483, SAT
fq, 50, 133, 2443, SAT
fq, 50, 134, 1878, SAT
fq, 50, 135, 3445, SAT
fq, 50, 136, 2092, SAT
fq, 50, 137, 1748, SAT
fq, 50, 138, 4256, SAT
fq, 50, 139, 3261, SAT
fq, 50, 140, 3396, SAT
fq, 50, 141, 4945, SAT
fq, 50, 142, 2811, SAT
fq, 50, 143, 2591, SAT
fq, 50, 144, 4735, SAT
fq, 50, 145, 2971, SAT
fq, 50, 146, 1823, SAT
fq, 50, 147, 3443, SAT
fq, 50, 148, 6383, SAT
fq, 50, 149, 4642, SAT
fq, 50, 150, 1804, SAT
fq, 50, 151, 1962, SAT
fq, 50, 152, 2611, SAT
fq, 50, 153, 3083, SAT
fq, 50, 154, 2789, SAT
fq, 50, 155, 2830, SAT
fq, 50, 156, 3604, SAT
fq, 50, 157, 2152, SAT
fq, 50, 158, 2891, SAT
fq, 50, 159, 2202, SAT
fq, 50, 160, 2481, SAT
fq, 50, 161, 2030, SAT
fq, 50, 162, 4122, SAT
fq, 50, 163, 5549, SAT
fq, 50, 164, 4598, SAT
fq, 50, 165, 3530, SAT
fq, 50, 166, 2668, SAT
fq, 50, 167, 3425, SAT
fq, 50, 168, 4777, SAT
fq, 50, 169, 5729, SAT
fq, 50, 170, 1800, SAT
fq, 50, 171, 4170, SAT
fq, 50, 172, 4508, SAT
fq, 50, 173, 1717, SAT
fq, 50, 174, 3319, SAT
fq, 50, 175, 5415, SAT
fq, 50, 176, 5154, SAT
fq, 50, 177, 2188, SAT
fq, 50, 178, 2382, SAT
fq, 50, 179, 2553, SAT
fq, 50, 180, 3483, SAT
fq, 50, 181, 1850, SAT
fq, 50, 182, 4113, SAT
fq, 50, 183, 2516, SAT
fq, 50, 184, 2275, SAT
fq, 50, 185, 1817, SAT
fq, 50, 186, 2558, SAT
fq, 50, 187, 3734, SAT
fq, 50, 188, 2110, SAT
fq, 50, 189, 3529, SAT
fq, 50, 190, 3866, SAT
fq, 50, 191, 2228, SAT
fq, 50, 192, 4003, SAT
fq, 50, 193, 1921, SAT
fq, 50, 194, 3098, SAT
fq, 50, 195, 2118, SAT
fq, 50, 196, 1507, SAT
fq, 50, 197, 3227, SAT
fq, 50, 198, 5532, SAT
fq, 50, 199, 2907, SAT
fq, 50, 200, 2490, SAT
fq, 50, 201, 1868, SAT
fq, 50, 202, 2916, SAT
fq, 50, 203, 2253, SAT
fq, 50, 204, 2899, SAT
fq, 50, 205, 5164, SAT
fq, 50, 206, 2291, SAT
fq, 50, 207, 2542, SAT
fq, 50, 208, 2462, SAT
fq, 50, 209, 2937, SAT
fq, 50, 210, 1873, SAT
fq, 50, 211, 3000, SAT
fq, 50, 212, 3002, SAT
fq, 50, 213, 1749, SAT
fq, 50, 214, 2345, SAT
fq, 50, 215, 2841, SAT
fq, 50, 216, 2915, SAT
fq, 50, 217, 1866, SAT
fq, 50, 218, 2391, SAT
fq, 50, 219, 1762, SAT
fq, 50, 220, 1594, SAT
fq, 50, 221, 1527, SAT
fq, 50, 222, 981, UNSAT
fq, 50, 223, 1699, SAT
fq, 50, 224, 1832, UNSAT
fq, 50, 225, 1436, UNSAT
fq, 50, 226, 1726, UNSAT
fq, 50, 227, 944, UNSAT
fq, 50, 228, 674, UNSAT
fq, 50, 229, 1160, UNSAT
fq, 50, 230, 666, UNSAT
fq, 50, 231, 1106, UNSAT
fq, 50, 232, 1975, UNSAT
