scheduler, buf_size, wl_idx, time_millis, solver_res
rr,500, 0, 177, SAT
rr,500, 1, 166, SAT
rr,500, 2, 67, SAT
rr,500, 3, 24, SAT
rr,500, 4, 32, SAT
rr,500, 5, 22, SAT
rr,500, 6, 18, SAT
rr,500, 7, 11, SAT
rr,500, 8, 12, SAT
rr,500, 9, 14, SAT
rr,500, 10, 13, SAT
rr,500, 11, 13, SAT
rr,500, 12, 13, SAT
rr,500, 13, 13, SAT
rr,500, 14, 13, SAT
rr,500, 15, 14, SAT
rr,500, 16, 16, SAT
rr,500, 17, 37, SAT
rr,500, 18, 27, SAT
rr,500, 19, 25, SAT
rr,500, 20, 21, SAT
rr,500, 21, 17, SAT
rr,500, 22, 20, SAT
rr,500, 23, 13, SAT
rr,500, 24, 15, SAT
rr,500, 25, 14, SAT
rr,500, 26, 50, SAT
rr,500, 27, 46, SAT
rr,500, 28, 44, SAT
rr,500, 29, 21, UNSAT
rr,500, 30, 88, UNSAT
rr,500, 31, 19, UNSAT
