scheduler, buf_size, wl_idx, time_millis, solver_res
rr,300, 0, 219, SAT
rr,300, 1, 33, SAT
rr,300, 2, 18, SAT
rr,300, 3, 17, SAT
rr,300, 4, 15, SAT
rr,300, 5, 21, SAT
rr,300, 6, 17, SAT
rr,300, 7, 15, SAT
rr,300, 8, 18, SAT
rr,300, 9, 18, SAT
rr,300, 10, 18, SAT
rr,300, 11, 22, SAT
rr,300, 12, 22, SAT
rr,300, 13, 15, SAT
rr,300, 14, 26, SAT
rr,300, 15, 60, SAT
rr,300, 16, 10, SAT
rr,300, 17, 70, SAT
rr,300, 18, 26, SAT
rr,300, 19, 36, SAT
rr,300, 20, 21, SAT
rr,300, 21, 11, SAT
rr,300, 22, 13, SAT
rr,300, 23, 62, SAT
rr,300, 24, 61, SAT
rr,300, 25, 12, SAT
rr,300, 26, 34, SAT
rr,300, 27, 24, SAT
rr,300, 28, 12, SAT
rr,300, 29, 54, SAT
rr,300, 30, 28, SAT
rr,300, 31, 16, SAT
rr,300, 32, 12, SAT
rr,300, 33, 13, SAT
rr,300, 34, 12, SAT
rr,300, 35, 17, SAT
rr,300, 36, 15, SAT
rr,300, 37, 24, SAT
rr,300, 38, 13, SAT
rr,300, 39, 17, SAT
rr,300, 40, 12, SAT
rr,300, 41, 15, SAT
rr,300, 42, 16, SAT
rr,300, 43, 13, SAT
rr,300, 44, 13, SAT
rr,300, 45, 12, SAT
rr,300, 46, 16, SAT
rr,300, 47, 18, SAT
rr,300, 48, 13, SAT
rr,300, 49, 19, SAT
rr,300, 50, 18, SAT
rr,300, 51, 18, SAT
rr,300, 52, 22, SAT
rr,300, 53, 12, SAT
rr,300, 54, 29, SAT
rr,300, 55, 24, SAT
rr,300, 56, 13, SAT
rr,300, 57, 30, SAT
rr,300, 58, 13, SAT
rr,300, 59, 71, SAT
rr,300, 60, 19, SAT
rr,300, 61, 27, SAT
rr,300, 62, 18, SAT
rr,300, 63, 18, SAT
rr,300, 64, 12, SAT
rr,300, 65, 12, SAT
rr,300, 66, 13, SAT
rr,300, 67, 12, SAT
rr,300, 68, 25, SAT
rr,300, 69, 23, SAT
rr,300, 70, 21, SAT
rr,300, 71, 13, SAT
rr,300, 72, 19, SAT
rr,300, 73, 21, SAT
rr,300, 74, 30, SAT
rr,300, 75, 30, SAT
rr,300, 76, 13, SAT
rr,300, 77, 13, SAT
rr,300, 78, 14, SAT
rr,300, 79, 13, SAT
rr,300, 80, 14, SAT
rr,300, 81, 19, SAT
rr,300, 82, 19, SAT
rr,300, 83, 14, SAT
rr,300, 84, 20, SAT
rr,300, 85, 20, SAT
rr,300, 86, 14, SAT
rr,300, 87, 14, SAT
rr,300, 88, 25, SAT
rr,300, 89, 18, SAT
rr,300, 90, 29, SAT
rr,300, 91, 36, SAT
rr,300, 92, 43, SAT
rr,300, 93, 24, SAT
rr,300, 94, 21, SAT
rr,300, 95, 13, SAT
rr,300, 96, 17, SAT
rr,300, 97, 102, SAT
rr,300, 98, 14, SAT
rr,300, 99, 13, SAT
rr,300, 100, 14, SAT
rr,300, 101, 19, SAT
rr,300, 102, 16, SAT
rr,300, 103, 16, SAT
rr,300, 104, 16, SAT
rr,300, 105, 14, SAT
rr,300, 106, 13, SAT
rr,300, 107, 13, SAT
rr,300, 108, 14, SAT
rr,300, 109, 14, SAT
rr,300, 110, 13, SAT
rr,300, 111, 19, SAT
rr,300, 112, 17, SAT
rr,300, 113, 14, SAT
rr,300, 114, 15, SAT
rr,300, 115, 15, SAT
rr,300, 116, 15, SAT
rr,300, 117, 14, SAT
rr,300, 118, 14, SAT
rr,300, 119, 15, SAT
rr,300, 120, 15, SAT
rr,300, 121, 15, SAT
rr,300, 122, 15, SAT
rr,300, 123, 15, SAT
rr,300, 124, 15, SAT
rr,300, 125, 17, SAT
rr,300, 126, 14, SAT
rr,300, 127, 14, SAT
rr,300, 128, 14, SAT
rr,300, 129, 17, SAT
rr,300, 130, 13, SAT
rr,300, 131, 13, SAT
rr,300, 132, 67, SAT
rr,300, 133, 31, SAT
rr,300, 134, 13, SAT
rr,300, 135, 27, SAT
rr,300, 136, 24, SAT
rr,300, 137, 18, SAT
rr,300, 138, 22, SAT
rr,300, 139, 33, SAT
rr,300, 140, 35, SAT
rr,300, 141, 30, SAT
rr,300, 142, 18, SAT
rr,300, 143, 28, SAT
rr,300, 144, 27, SAT
rr,300, 145, 19, SAT
rr,300, 146, 38, SAT
rr,300, 147, 35, SAT
rr,300, 148, 32, SAT
rr,300, 149, 23, SAT
rr,300, 150, 24, SAT
rr,300, 151, 24, SAT
rr,300, 152, 18, SAT
rr,300, 153, 20, SAT
rr,300, 154, 16, SAT
rr,300, 155, 13, SAT
rr,300, 156, 13, SAT
rr,300, 157, 63, SAT
rr,300, 158, 12, SAT
rr,300, 159, 18, SAT
rr,300, 160, 13, SAT
rr,300, 161, 12, SAT
rr,300, 162, 13, SAT
rr,300, 163, 15, SAT
rr,300, 164, 41, SAT
rr,300, 165, 45, SAT
rr,300, 166, 12, SAT
rr,300, 167, 13, SAT
rr,300, 168, 19, SAT
rr,300, 169, 18, SAT
rr,300, 170, 22, SAT
rr,300, 171, 32, SAT
rr,300, 172, 27, SAT
rr,300, 173, 14, SAT
rr,300, 174, 14, SAT
rr,300, 175, 25, SAT
rr,300, 176, 17, SAT
rr,300, 177, 22, SAT
rr,300, 178, 16, SAT
rr,300, 179, 16, SAT
rr,300, 180, 19, SAT
rr,300, 181, 14, SAT
rr,300, 182, 36, SAT
rr,300, 183, 20, SAT
rr,300, 184, 16, SAT
rr,300, 185, 14, SAT
rr,300, 186, 13, SAT
rr,300, 187, 13, SAT
rr,300, 188, 16, SAT
rr,300, 189, 14, SAT
rr,300, 190, 13, SAT
rr,300, 191, 13, SAT
rr,300, 192, 22, SAT
rr,300, 193, 14, SAT
rr,300, 194, 14, SAT
rr,300, 195, 14, SAT
rr,300, 196, 13, SAT
rr,300, 197, 14, SAT
rr,300, 198, 14, SAT
rr,300, 199, 13, SAT
rr,300, 200, 18, SAT
rr,300, 201, 13, SAT
rr,300, 202, 13, SAT
rr,300, 203, 14, SAT
rr,300, 204, 13, SAT
rr,300, 205, 13, SAT
rr,300, 206, 13, SAT
rr,300, 207, 13, SAT
rr,300, 208, 13, SAT
rr,300, 209, 13, SAT
rr,300, 210, 14, SAT
rr,300, 211, 17, SAT
rr,300, 212, 13, SAT
rr,300, 213, 18, SAT
rr,300, 214, 18, SAT
rr,300, 215, 14, SAT
rr,300, 216, 18, SAT
rr,300, 217, 13, SAT
rr,300, 218, 13, SAT
rr,300, 219, 62, SAT
rr,300, 220, 13, SAT
rr,300, 221, 13, SAT
rr,300, 222, 13, SAT
rr,300, 223, 45, SAT
rr,300, 224, 17, SAT
rr,300, 225, 20, SAT
rr,300, 226, 19, SAT
rr,300, 227, 19, SAT
rr,300, 228, 26, SAT
rr,300, 229, 45, SAT
rr,300, 230, 29, SAT
rr,300, 231, 31, SAT
rr,300, 232, 15, SAT
rr,300, 233, 28, SAT
rr,300, 234, 38, SAT
rr,300, 235, 26, SAT
rr,300, 236, 13, SAT
rr,300, 237, 18, SAT
rr,300, 238, 13, SAT
rr,300, 239, 15, SAT
rr,300, 240, 18, SAT
rr,300, 241, 14, SAT
rr,300, 242, 20, SAT
rr,300, 243, 34, SAT
rr,300, 244, 15, SAT
rr,300, 245, 40, SAT
rr,300, 246, 29, UNSAT
rr,300, 247, 13, UNSAT
rr,300, 248, 51, SAT
rr,300, 249, 54, UNSAT
