scheduler, buf_size, wl_idx, time_millis, solver_res
prio,50, 0, 23, SAT
prio,50, 1, 7, SAT
prio,50, 2, 15, SAT
prio,50, 3, 22, SAT
prio,50, 4, 12, SAT
prio,50, 5, 5, SAT
prio,50, 6, 8, SAT
prio,50, 7, 5, SAT
prio,50, 8, 5, SAT
prio,50, 9, 8, SAT
prio,50, 10, 6, SAT
prio,50, 11, 10, SAT
prio,50, 12, 4, SAT
prio,50, 13, 5, SAT
prio,50, 14, 8, SAT
prio,50, 15, 10, SAT
prio,50, 16, 19, SAT
prio,50, 17, 9, SAT
prio,50, 18, 4, SAT
prio,50, 19, 4, SAT
prio,50, 20, 6, SAT
prio,50, 21, 5, SAT
prio,50, 22, 9, SAT
prio,50, 23, 14, SAT
prio,50, 24, 11, SAT
prio,50, 25, 8, SAT
prio,50, 26, 9, SAT
prio,50, 27, 3, UNSAT
prio,50, 28, 2, UNSAT
prio,50, 29, 1, UNSAT
prio,50, 30, 1, UNSAT
prio,50, 31, 23, SAT
prio,50, 32, 5, UNSAT
prio,50, 33, 11, SAT
prio,50, 34, 4, UNSAT
prio,50, 35, 1, UNSAT
prio,50, 36, 1, UNSAT
prio,50, 37, 9, SAT
prio,50, 38, 3, UNSAT
prio,50, 39, 2, UNSAT
