scheduler, buf_size, wl_idx, time_millis, solver_res
rr,10, 0, 198, SAT
rr,10, 1, 15, SAT
rr,10, 2, 10, SAT
rr,10, 3, 11, SAT
rr,10, 4, 10, SAT
rr,10, 5, 22, SAT
rr,10, 6, 42, SAT
rr,10, 7, 95, SAT
rr,10, 8, 16, SAT
rr,10, 9, 15, SAT
rr,10, 10, 53, SAT
rr,10, 11, 11, SAT
rr,10, 12, 12, SAT
rr,10, 13, 11, SAT
rr,10, 14, 11, SAT
rr,10, 15, 10, SAT
rr,10, 16, 22, SAT
rr,10, 17, 13, SAT
rr,10, 18, 14, SAT
rr,10, 19, 15, SAT
rr,10, 20, 18, SAT
rr,10, 21, 16, SAT
rr,10, 22, 17, SAT
rr,10, 23, 11, SAT
rr,10, 24, 13, SAT
rr,10, 25, 12, SAT
rr,10, 26, 13, SAT
rr,10, 27, 12, SAT
rr,10, 28, 60, SAT
rr,10, 29, 12, SAT
rr,10, 30, 159, SAT
rr,10, 31, 29, SAT
rr,10, 32, 114, SAT
rr,10, 33, 35, SAT
rr,10, 34, 11, SAT
rr,10, 35, 86, SAT
rr,10, 36, 12, SAT
rr,10, 37, 15, SAT
rr,10, 38, 13, SAT
rr,10, 39, 119, SAT
rr,10, 40, 69, SAT
rr,10, 41, 11, SAT
rr,10, 42, 11, SAT
rr,10, 43, 11, SAT
rr,10, 44, 18, SAT
rr,10, 45, 12, SAT
rr,10, 46, 38, SAT
rr,10, 47, 11, SAT
rr,10, 48, 11, SAT
rr,10, 49, 14, SAT
rr,10, 50, 17, SAT
rr,10, 51, 126, SAT
rr,10, 52, 35, SAT
rr,10, 53, 69, SAT
rr,10, 54, 11, SAT
rr,10, 55, 28, SAT
rr,10, 56, 57, SAT
rr,10, 57, 11, SAT
rr,10, 58, 11, SAT
rr,10, 59, 33, SAT
rr,10, 60, 11, SAT
rr,10, 61, 73, SAT
