scheduler, buf_size, wl_idx, time_millis, solver_res
prio,200, 0, 2, SAT
prio,200, 1, 3, SAT
prio,200, 2, 2, SAT
prio,200, 3, 2, SAT
prio,200, 4, 5, SAT
prio,200, 5, 2, SAT
prio,200, 6, 4, SAT
prio,200, 7, 4, SAT
prio,200, 8, 2, SAT
prio,200, 9, 2, SAT
prio,200, 10, 2, SAT
prio,200, 11, 2, SAT
prio,200, 12, 6, SAT
prio,200, 13, 3, SAT
prio,200, 14, 8, SAT
prio,200, 15, 3, SAT
prio,200, 16, 2, SAT
prio,200, 17, 3, SAT
prio,200, 18, 2, SAT
prio,200, 19, 2, SAT
prio,200, 20, 2, SAT
prio,200, 21, 6, SAT
prio,200, 22, 2, SAT
prio,200, 23, 2, SAT
prio,200, 24, 2, SAT
prio,200, 25, 2, SAT
prio,200, 26, 3, SAT
prio,200, 27, 2, SAT
prio,200, 28, 1, SAT
prio,200, 29, 2, SAT
prio,200, 30, 1, SAT
prio,200, 31, 2, SAT
prio,200, 32, 2, SAT
prio,200, 33, 3, SAT
prio,200, 34, 2, SAT
prio,200, 35, 2, SAT
prio,200, 36, 1, SAT
prio,200, 37, 2, SAT
prio,200, 38, 2, SAT
prio,200, 39, 2, SAT
prio,200, 40, 2, SAT
prio,200, 41, 2, SAT
prio,200, 42, 1, SAT
prio,200, 43, 2, SAT
prio,200, 44, 2, SAT
prio,200, 45, 1, SAT
prio,200, 46, 2, SAT
prio,200, 47, 2, SAT
prio,200, 48, 2, SAT
prio,200, 49, 1, SAT
prio,200, 50, 1, SAT
prio,200, 51, 1, SAT
prio,200, 52, 1, SAT
prio,200, 53, 1, SAT
prio,200, 54, 2, SAT
prio,200, 55, 2, SAT
prio,200, 56, 2, SAT
prio,200, 57, 1, UNSAT
prio,200, 58, 1, UNSAT
prio,200, 59, 0, UNSAT
prio,200, 60, 1, UNSAT
prio,200, 61, 0, UNSAT
prio,200, 62, 2, UNSAT
prio,200, 63, 2, SAT
prio,200, 64, 3, SAT
prio,200, 65, 2, SAT
