scheduler, buf_size, wl_idx, time_millis, solver_res
prio,10, 0, 2, SAT
prio,10, 1, 2, SAT
prio,10, 2, 1, SAT
prio,10, 3, 3, SAT
prio,10, 4, 3, SAT
prio,10, 5, 2, SAT
prio,10, 6, 2, SAT
prio,10, 7, 2, SAT
prio,10, 8, 2, SAT
prio,10, 9, 2, SAT
prio,10, 10, 2, SAT
prio,10, 11, 2, SAT
prio,10, 12, 1, SAT
prio,10, 13, 2, SAT
prio,10, 14, 1, SAT
prio,10, 15, 2, SAT
prio,10, 16, 3, SAT
prio,10, 17, 2, SAT
prio,10, 18, 2, SAT
prio,10, 19, 4, SAT
prio,10, 20, 2, SAT
prio,10, 21, 1, SAT
prio,10, 22, 2, SAT
prio,10, 23, 1, SAT
prio,10, 24, 1, SAT
prio,10, 25, 1, SAT
prio,10, 26, 2, SAT
prio,10, 27, 2, SAT
prio,10, 28, 2, SAT
prio,10, 29, 2, SAT
prio,10, 30, 1, SAT
prio,10, 31, 2, SAT
prio,10, 32, 1, SAT
prio,10, 33, 2, SAT
prio,10, 34, 3, SAT
prio,10, 35, 1, SAT
prio,10, 36, 2, SAT
prio,10, 37, 1, UNSAT
prio,10, 38, 1, UNSAT
prio,10, 39, 1, UNSAT
prio,10, 40, 1, UNSAT
prio,10, 41, 1, UNSAT
prio,10, 42, 1, UNSAT
prio,10, 43, 1, SAT
prio,10, 44, 3, UNSAT
prio,10, 45, 3, SAT
prio,10, 46, 3, SAT
