scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 500, 0, 23, SAT
prio, 500, 1, 22, SAT
prio, 500, 2, 22, SAT
prio, 500, 3, 29, SAT
prio, 500, 4, 26, SAT
prio, 500, 5, 34, SAT
prio, 500, 6, 22, SAT
prio, 500, 7, 38, SAT
prio, 500, 8, 26, SAT
prio, 500, 9, 30, SAT
prio, 500, 10, 26, SAT
prio, 500, 11, 23, SAT
prio, 500, 12, 20, SAT
prio, 500, 13, 28, SAT
prio, 500, 14, 30, SAT
prio, 500, 15, 30, SAT
prio, 500, 16, 52, SAT
prio, 500, 17, 24, SAT
prio, 500, 18, 26, SAT
prio, 500, 19, 25, SAT
prio, 500, 20, 37, SAT
prio, 500, 21, 18, SAT
prio, 500, 22, 23, SAT
prio, 500, 23, 39, SAT
prio, 500, 24, 20, UNSAT
prio, 500, 25, 31, UNSAT
prio, 500, 26, 24, UNSAT
prio, 500, 27, 23, UNSAT
prio, 500, 28, 20, UNSAT
prio, 500, 29, 26, UNSAT
prio, 500, 30, 21, UNSAT
prio, 500, 31, 52, UNSAT
prio, 500, 32, 46, SAT
prio, 500, 33, 61, SAT
