scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 100, 0, 31, SAT
prio, 100, 1, 37, SAT
prio, 100, 2, 28, SAT
prio, 100, 3, 32, SAT
prio, 100, 4, 34, SAT
prio, 100, 5, 25, SAT
prio, 100, 6, 32, SAT
prio, 100, 7, 37, SAT
prio, 100, 8, 30, SAT
prio, 100, 9, 54, SAT
prio, 100, 10, 38, SAT
prio, 100, 11, 32, SAT
prio, 100, 12, 25, SAT
prio, 100, 13, 24, SAT
prio, 100, 14, 27, SAT
prio, 100, 15, 29, SAT
prio, 100, 16, 31, SAT
prio, 100, 17, 25, SAT
prio, 100, 18, 31, SAT
prio, 100, 19, 29, SAT
prio, 100, 20, 31, SAT
prio, 100, 21, 33, SAT
prio, 100, 22, 6, UNSAT
prio, 100, 23, 7, UNSAT
prio, 100, 24, 7, UNSAT
prio, 100, 25, 23, SAT
prio, 100, 26, 11, UNSAT
prio, 100, 27, 14, UNSAT
prio, 100, 28, 22, UNSAT
prio, 100, 29, 26, UNSAT
prio, 100, 30, 16, UNSAT
prio, 100, 31, 24, UNSAT
prio, 100, 32, 20, UNSAT
prio, 100, 33, 31, SAT
prio, 100, 34, 14, UNSAT
prio, 100, 35, 31, SAT
prio, 100, 36, 31, SAT
prio, 100, 37, 63, SAT
prio, 100, 38, 25, UNSAT
