scheduler, buf_size, wl_idx, time_millis, solver_res
prio,125, 0, 37, SAT
prio,125, 1, 9, SAT
prio,125, 2, 7, SAT
prio,125, 3, 4, SAT
prio,125, 4, 4, SAT
prio,125, 5, 5, SAT
prio,125, 6, 11, SAT
prio,125, 7, 13, SAT
prio,125, 8, 5, SAT
prio,125, 9, 6, SAT
prio,125, 10, 6, SAT
prio,125, 11, 5, SAT
prio,125, 12, 7, SAT
prio,125, 13, 4, SAT
prio,125, 14, 7, SAT
prio,125, 15, 8, SAT
prio,125, 16, 5, SAT
prio,125, 17, 6, SAT
prio,125, 18, 8, SAT
prio,125, 19, 5, SAT
prio,125, 20, 5, SAT
prio,125, 21, 8, SAT
prio,125, 22, 7, SAT
prio,125, 23, 6, SAT
prio,125, 24, 5, SAT
prio,125, 25, 1, UNSAT
prio,125, 26, 1, UNSAT
prio,125, 27, 1, UNSAT
prio,125, 28, 1, UNSAT
prio,125, 29, 1, UNSAT
prio,125, 30, 1, UNSAT
prio,125, 31, 6, SAT
prio,125, 32, 5, SAT
prio,125, 33, 37, SAT
