scheduler, buf_size, wl_idx, time_millis, solver_res
prio,200, 0, 32, SAT
prio,200, 1, 6, SAT
prio,200, 2, 4, SAT
prio,200, 3, 9, SAT
prio,200, 4, 12, SAT
prio,200, 5, 14, SAT
prio,200, 6, 7, SAT
prio,200, 7, 6, SAT
prio,200, 8, 6, SAT
prio,200, 9, 6, SAT
prio,200, 10, 5, SAT
prio,200, 11, 12, SAT
prio,200, 12, 6, SAT
prio,200, 13, 8, SAT
prio,200, 14, 7, SAT
prio,200, 15, 7, SAT
prio,200, 16, 9, SAT
prio,200, 17, 5, SAT
prio,200, 18, 6, SAT
prio,200, 19, 9, SAT
prio,200, 20, 4, SAT
prio,200, 21, 10, SAT
prio,200, 22, 5, SAT
prio,200, 23, 5, SAT
prio,200, 24, 8, SAT
prio,200, 25, 7, SAT
prio,200, 26, 4, UNSAT
prio,200, 27, 2, UNSAT
prio,200, 28, 2, UNSAT
prio,200, 29, 1, UNSAT
prio,200, 30, 1, UNSAT
prio,200, 31, 1, UNSAT
prio,200, 32, 24, SAT
prio,200, 33, 9, SAT
prio,200, 34, 23, SAT
prio,200, 35, 5, SAT
prio,200, 36, 13, SAT
