scheduler, buf_size, wl_idx, time_millis, solver_res
prio,250, 0, 29, SAT
prio,250, 1, 17, SAT
prio,250, 2, 9, SAT
prio,250, 3, 7, SAT
prio,250, 4, 4, SAT
prio,250, 5, 9, SAT
prio,250, 6, 10, SAT
prio,250, 7, 5, SAT
prio,250, 8, 8, SAT
prio,250, 9, 6, SAT
prio,250, 10, 6, SAT
prio,250, 11, 17, SAT
prio,250, 12, 4, SAT
prio,250, 13, 13, SAT
prio,250, 14, 16, SAT
prio,250, 15, 6, SAT
prio,250, 16, 7, SAT
prio,250, 17, 5, SAT
prio,250, 18, 14, SAT
prio,250, 19, 4, SAT
prio,250, 20, 5, SAT
prio,250, 21, 5, SAT
prio,250, 22, 8, SAT
prio,250, 23, 5, SAT
prio,250, 24, 16, SAT
prio,250, 25, 16, SAT
prio,250, 26, 39, SAT
prio,250, 27, 14, SAT
prio,250, 28, 9, SAT
prio,250, 29, 13, SAT
prio,250, 30, 4, SAT
prio,250, 31, 5, SAT
prio,250, 32, 13, SAT
prio,250, 33, 10, SAT
prio,250, 34, 4, UNSAT
prio,250, 35, 2, UNSAT
prio,250, 36, 1, UNSAT
prio,250, 37, 9, SAT
prio,250, 38, 3, UNSAT
prio,250, 39, 1, UNSAT
prio,250, 40, 1, UNSAT
prio,250, 41, 12, SAT
prio,250, 42, 4, UNSAT
prio,250, 43, 10, SAT
prio,250, 44, 5, SAT
prio,250, 45, 13, SAT
prio,250, 46, 4, UNSAT
