scheduler, buf_size, wl_idx, time_millis, solver_res
fq,30, 0, 2914, SAT
fq,30, 1, 5120, SAT
fq,30, 2, 8223, SAT
fq,30, 3, 4039, SAT
fq,30, 4, 5871, SAT
fq,30, 5, 2351, SAT
fq,30, 6, 3512, SAT
fq,30, 7, 3311, SAT
fq,30, 8, 3424, SAT
fq,30, 9, 3040, SAT
fq,30, 10, 3651, SAT
fq,30, 11, 3073, SAT
fq,30, 12, 8216, SAT
fq,30, 13, 3458, SAT
fq,30, 14, 5510, SAT
fq,30, 15, 4224, SAT
fq,30, 16, 4080, SAT
fq,30, 17, 4698, SAT
fq,30, 18, 3890, SAT
fq,30, 19, 5237, SAT
fq,30, 20, 3605, SAT
fq,30, 21, 3681, SAT
fq,30, 22, 4372, SAT
fq,30, 23, 4865, SAT
fq,30, 24, 7746, SAT
fq,30, 25, 4791, SAT
fq,30, 26, 3794, UNSAT
fq,30, 27, 2626, SAT
fq,30, 28, 5596, SAT
fq,30, 29, 1863, UNSAT
fq,30, 30, 2637, UNSAT
fq,30, 31, 2652, UNSAT
fq,30, 32, 2311, SAT
fq,30, 33, 3259, UNSAT
fq,30, 34, 3623, UNSAT
fq,30, 35, 1930, UNSAT
fq,30, 36, 1716, UNSAT
fq,30, 37, 2135, UNSAT
fq,30, 38, 3459, UNSAT
