scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 200, 0, 26, SAT
prio, 200, 1, 29, SAT
prio, 200, 2, 33, SAT
prio, 200, 3, 32, SAT
prio, 200, 4, 34, SAT
prio, 200, 5, 38, SAT
prio, 200, 6, 25, SAT
prio, 200, 7, 36, SAT
prio, 200, 8, 30, SAT
prio, 200, 9, 23, SAT
prio, 200, 10, 24, SAT
prio, 200, 11, 25, SAT
prio, 200, 12, 22, SAT
prio, 200, 13, 35, SAT
prio, 200, 14, 46, SAT
prio, 200, 15, 32, SAT
prio, 200, 16, 29, SAT
prio, 200, 17, 40, SAT
prio, 200, 18, 20, SAT
prio, 200, 19, 27, SAT
prio, 200, 20, 28, SAT
prio, 200, 21, 32, SAT
prio, 200, 22, 33, SAT
prio, 200, 23, 59, SAT
prio, 200, 24, 25, SAT
prio, 200, 25, 29, SAT
prio, 200, 26, 34, SAT
prio, 200, 27, 20, SAT
prio, 200, 28, 53, SAT
prio, 200, 29, 21, SAT
prio, 200, 30, 23, SAT
prio, 200, 31, 23, SAT
prio, 200, 32, 23, SAT
prio, 200, 33, 21, SAT
prio, 200, 34, 34, SAT
prio, 200, 35, 21, SAT
prio, 200, 36, 24, SAT
prio, 200, 37, 21, SAT
prio, 200, 38, 25, SAT
prio, 200, 39, 28, SAT
prio, 200, 40, 36, SAT
prio, 200, 41, 26, SAT
prio, 200, 42, 27, SAT
prio, 200, 43, 20, SAT
prio, 200, 44, 26, SAT
prio, 200, 45, 38, SAT
prio, 200, 46, 26, SAT
prio, 200, 47, 29, SAT
prio, 200, 48, 25, SAT
prio, 200, 49, 26, SAT
prio, 200, 50, 22, SAT
prio, 200, 51, 24, SAT
prio, 200, 52, 21, SAT
prio, 200, 53, 30, SAT
prio, 200, 54, 41, SAT
prio, 200, 55, 36, SAT
prio, 200, 56, 31, SAT
prio, 200, 57, 23, UNSAT
prio, 200, 58, 10, UNSAT
prio, 200, 59, 8, UNSAT
prio, 200, 60, 7, UNSAT
prio, 200, 61, 20, UNSAT
prio, 200, 62, 18, UNSAT
prio, 200, 63, 37, SAT
prio, 200, 64, 32, SAT
prio, 200, 65, 31, SAT
