scheduler, buf_size, wl_idx, time_millis, solver_res
prio,75, 0, 34, SAT
prio,75, 1, 5, SAT
prio,75, 2, 7, SAT
prio,75, 3, 17, SAT
prio,75, 4, 5, SAT
prio,75, 5, 9, SAT
prio,75, 6, 5, SAT
prio,75, 7, 10, SAT
prio,75, 8, 13, SAT
prio,75, 9, 4, SAT
prio,75, 10, 5, SAT
prio,75, 11, 13, SAT
prio,75, 12, 6, SAT
prio,75, 13, 17, SAT
prio,75, 14, 8, SAT
prio,75, 15, 7, SAT
prio,75, 16, 5, SAT
prio,75, 17, 3, UNSAT
prio,75, 18, 1, UNSAT
prio,75, 19, 1, UNSAT
prio,75, 20, 15, UNSAT
prio,75, 21, 22, SAT
prio,75, 22, 22, SAT
