scheduler, buf_size, wl_idx, time_millis, solver_res
prio,125, 0, 21, SAT
prio,125, 1, 8, SAT
prio,125, 2, 10, SAT
prio,125, 3, 6, SAT
prio,125, 4, 4, SAT
prio,125, 5, 8, SAT
prio,125, 6, 16, SAT
prio,125, 7, 9, SAT
prio,125, 8, 5, SAT
prio,125, 9, 8, SAT
prio,125, 10, 5, SAT
prio,125, 11, 5, SAT
prio,125, 12, 8, SAT
prio,125, 13, 4, SAT
prio,125, 14, 4, SAT
prio,125, 15, 7, SAT
prio,125, 16, 9, SAT
prio,125, 17, 6, SAT
prio,125, 18, 10, SAT
prio,125, 19, 8, SAT
prio,125, 20, 5, SAT
prio,125, 21, 6, SAT
prio,125, 22, 6, SAT
prio,125, 23, 9, SAT
prio,125, 24, 4, SAT
prio,125, 25, 2, UNSAT
prio,125, 26, 1, UNSAT
prio,125, 27, 1, UNSAT
prio,125, 28, 1, UNSAT
prio,125, 29, 1, UNSAT
prio,125, 30, 1, UNSAT
prio,125, 31, 17, SAT
prio,125, 32, 5, SAT
prio,125, 33, 12, SAT
