scheduler, buf_size, wl_idx, time_millis, solver_res
prio,10, 0, 31, SAT
prio,10, 1, 12, SAT
prio,10, 2, 9, SAT
prio,10, 3, 11, SAT
prio,10, 4, 12, SAT
prio,10, 5, 6, SAT
prio,10, 6, 11, SAT
prio,10, 7, 9, SAT
prio,10, 8, 4, SAT
prio,10, 9, 10, SAT
prio,10, 10, 5, SAT
prio,10, 11, 12, SAT
prio,10, 12, 10, SAT
prio,10, 13, 7, SAT
prio,10, 14, 4, SAT
prio,10, 15, 5, SAT
prio,10, 16, 4, SAT
prio,10, 17, 9, SAT
prio,10, 18, 7, SAT
prio,10, 19, 7, SAT
prio,10, 20, 13, SAT
prio,10, 21, 5, SAT
prio,10, 22, 11, SAT
prio,10, 23, 6, SAT
prio,10, 24, 5, SAT
prio,10, 25, 5, SAT
prio,10, 26, 25, SAT
prio,10, 27, 6, UNSAT
prio,10, 28, 2, UNSAT
prio,10, 29, 2, UNSAT
prio,10, 30, 2, UNSAT
prio,10, 31, 2, UNSAT
prio,10, 32, 10, SAT
prio,10, 33, 4, UNSAT
prio,10, 34, 8, SAT
prio,10, 35, 9, SAT
prio,10, 36, 9, SAT
