scheduler, buf_size, wl_idx, time_millis, solver_res
fq, 300, 0, 3683, SAT
fq, 300, 1, 3596, SAT
fq, 300, 2, 6728, SAT
fq, 300, 3, 1865, SAT
fq, 300, 4, 2306, SAT
fq, 300, 5, 3938, SAT
fq, 300, 6, 2171, SAT
fq, 300, 7, 2151, SAT
fq, 300, 8, 2386, SAT
fq, 300, 9, 3488, SAT
fq, 300, 10, 2561, SAT
fq, 300, 11, 3118, SAT
fq, 300, 12, 2730, SAT
fq, 300, 13, 1609, SAT
fq, 300, 14, 2922, SAT
fq, 300, 15, 2196, SAT
fq, 300, 16, 2697, SAT
fq, 300, 17, 3508, SAT
fq, 300, 18, 3542, SAT
fq, 300, 19, 2846, SAT
fq, 300, 20, 4469, SAT
fq, 300, 21, 4153, SAT
fq, 300, 22, 1992, SAT
fq, 300, 23, 2045, SAT
fq, 300, 24, 2202, SAT
fq, 300, 25, 3524, SAT
fq, 300, 26, 4648, SAT
fq, 300, 27, 2039, SAT
fq, 300, 28, 2671, SAT
fq, 300, 29, 5151, SAT
fq, 300, 30, 2501, SAT
fq, 300, 31, 3789, SAT
fq, 300, 32, 3158, SAT
fq, 300, 33, 2907, SAT
fq, 300, 34, 3607, SAT
fq, 300, 35, 2119, SAT
fq, 300, 36, 3585, SAT
fq, 300, 37, 2380, SAT
fq, 300, 38, 3137, SAT
fq, 300, 39, 2344, SAT
fq, 300, 40, 2323, SAT
fq, 300, 41, 5960, SAT
fq, 300, 42, 2421, SAT
fq, 300, 43, 3501, SAT
fq, 300, 44, 3705, SAT
fq, 300, 45, 4643, SAT
fq, 300, 46, 3558, SAT
fq, 300, 47, 2105, SAT
fq, 300, 48, 3161, SAT
fq, 300, 49, 3040, SAT
fq, 300, 50, 3713, SAT
fq, 300, 51, 3169, SAT
fq, 300, 52, 2796, SAT
fq, 300, 53, 5067, SAT
fq, 300, 54, 4660, SAT
fq, 300, 55, 4735, SAT
fq, 300, 56, 4531, SAT
fq, 300, 57, 5390, SAT
fq, 300, 58, 2581, SAT
fq, 300, 59, 2509, SAT
fq, 300, 60, 3102, SAT
fq, 300, 61, 2314, SAT
fq, 300, 62, 2164, SAT
fq, 300, 63, 2197, SAT
fq, 300, 64, 5004, SAT
fq, 300, 65, 4134, SAT
fq, 300, 66, 3747, SAT
fq, 300, 67, 3429, SAT
fq, 300, 68, 3992, SAT
fq, 300, 69, 3477, SAT
fq, 300, 70, 3470, SAT
fq, 300, 71, 3933, SAT
fq, 300, 72, 4752, SAT
fq, 300, 73, 1772, SAT
fq, 300, 74, 2590, SAT
fq, 300, 75, 2167, SAT
fq, 300, 76, 2146, SAT
fq, 300, 77, 2320, SAT
fq, 300, 78, 2809, SAT
fq, 300, 79, 4487, SAT
fq, 300, 80, 4149, SAT
fq, 300, 81, 3790, SAT
fq, 300, 82, 2354, SAT
fq, 300, 83, 2242, SAT
fq, 300, 84, 5698, SAT
fq, 300, 85, 3125, SAT
fq, 300, 86, 1863, SAT
fq, 300, 87, 2930, SAT
