scheduler, buf_size, wl_idx, time_millis, solver_res
prio, 100, 0, 105, SAT
prio, 100, 1, 236, SAT
prio, 100, 2, 211, SAT
prio, 100, 3, 148, SAT
prio, 100, 4, 162, SAT
prio, 100, 5, 129, SAT
prio, 100, 6, 105, SAT
prio, 100, 7, 171, SAT
prio, 100, 8, 138, SAT
prio, 100, 9, 163, SAT
prio, 100, 10, 136, SAT
prio, 100, 11, 122, SAT
prio, 100, 12, 125, SAT
prio, 100, 13, 142, SAT
prio, 100, 14, 101, SAT
prio, 100, 15, 81, SAT
prio, 100, 16, 154, SAT
prio, 100, 17, 110, SAT
prio, 100, 18, 143, SAT
prio, 100, 19, 97, SAT
prio, 100, 20, 117, SAT
prio, 100, 21, 103, SAT
prio, 100, 22, 162, SAT
prio, 100, 23, 123, SAT
prio, 100, 24, 127, SAT
prio, 100, 25, 205, SAT
prio, 100, 26, 105, SAT
prio, 100, 27, 87, SAT
prio, 100, 28, 43, UNSAT
prio, 100, 29, 29, UNSAT
prio, 100, 30, 23, UNSAT
prio, 100, 31, 31, UNSAT
